age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
60,Private,311915,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
42,Federal-gov,280412,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
42,Self-emp-not-inc,91190,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,Taiwan,>50K
41,Self-emp-not-inc,383859,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,26,United-States,<=50K
24,?,105560,Assoc-acdm,13,Married-civ-spouse,?,Husband,White,Male,26,0,40,United-States,<=50K
69,?,143090,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,2417,0,21,United-States,<=50K
24,Private,187032,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,49,United-States,<=50K
54,Self-emp-not-inc,36829,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,11,0,45,United-States,>50K
45,Self-emp-not-inc,48952,HS-grad,9,Never-married,Farming-fishing,Husband,White,Male,0,1,40,United-States,<=50K
33,Private,135901,5th-6th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,5,0,45,Mexico,<=50K
58,State-gov,213299,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,6,0,22,United-States,>50K
45,Private,132468,Some-college,10,Separated,Sales,Unmarried,Black,Female,0,0,40,?,<=50K
39,Local-gov,321442,Bachelors,13,Married-spouse-absent,Sales,Not-in-family,White,Male,6,0,23,United-States,<=50K
26,Private,351477,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,17,0,40,United-States,<=50K
24,State-gov,446984,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,31,Columbia,<=50K
22,Private,240567,10th,6,Never-married,Other-service,Own-child,White,Female,22,0,40,United-States,<=50K
49,Private,99533,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,0,1,40,United-States,<=50K
21,Private,256759,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,32,Ecuador,<=50K
84,?,178460,7th-8th,9,Widowed,?,Not-in-family,Black,Female,0,0,14,United-States,<=50K
62,Self-emp-not-inc,115582,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,12,1,45,United-States,>50K
47,Private,191107,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,8,1,40,United-States,>50K
34,Without-pay,553560,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,168682,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,36,India,<=50K
36,Local-gov,40774,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,5,0,46,United-States,>50K
36,Private,47260,9th,5,Married-spouse-absent,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,40,Thailand,<=50K
34,Self-emp-inc,104593,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,12,2122,61,United-States,>50K
51,Private,234925,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,7721,1,40,?,<=50K
29,Private,134590,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,1,0,45,?,<=50K
24,Local-gov,370813,Assoc-acdm,13,Never-married,Sales,Own-child,White,Female,0,1,21,United-States,<=50K
51,Private,269308,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,13,0,50,United-States,>50K
45,Private,141220,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,280268,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,28,0,40,United-States,>50K
33,Private,400608,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,31,United-States,<=50K
52,Private,221639,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7553,0,40,United-States,<=50K
34,Local-gov,235977,Bachelors,13,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,17,0,40,Philippines,>50K
39,?,257318,Some-college,10,Married-AF-spouse,?,Wife,White,Female,23,0,40,United-States,>50K
23,State-gov,32518,HS-grad,9,Widowed,Prof-specialty,Wife,White,Female,0,0,19,United-States,<=50K
34,Private,25179,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,121593,HS-grad,9,Never-married,Armed-Forces,Not-in-family,White,Male,0,0,45,United-States,<=50K
45,Private,176119,Masters,7,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1,46,?,<=50K
36,Federal-gov,88802,10th,6,Widowed,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
49,Private,100821,Masters,14,Widowed,Tech-support,Unmarried,White,Female,9,0,50,United-States,<=50K
44,Private,158057,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1,51,United-States,>50K
56,Private,350340,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,1,40,United-States,<=50K
64,?,148014,HS-grad,9,Never-married,?,Own-child,White,Female,0,1,23,United-States,<=50K
50,Local-gov,107347,Assoc-acdm,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
25,Private,242257,Bachelors,10,Never-married,Other-service,Own-child,Black,Male,4,0,40,Iran,<=50K
52,Self-emp-inc,138857,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Male,0,1,51,United-States,>50K
51,Private,95658,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,2,1843,45,United-States,>50K
86,Private,109716,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,5,0,40,United-States,<=50K
30,Private,162767,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Other,Female,0,2,40,United-States,<=50K
52,State-gov,173964,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Male,8,1,40,United-States,<=50K
47,Local-gov,188876,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,23,United-States,<=50K
47,Private,456071,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,10,0,61,United-States,>50K
31,Federal-gov,124652,Some-college,10,Never-married,Protective-serv,Unmarried,White,Female,0,0,40,United-States,<=50K
40,Private,113204,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,11,0,62,United-States,>50K
39,Private,203107,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,5,0,50,India,>50K
53,Private,358906,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,2,1,40,Puerto-Rico,>50K
36,Self-emp-inc,479449,Assoc-acdm,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
43,Self-emp-not-inc,21282,10th,6,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
19,Never-worked,305689,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,280998,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6,1,40,United-States,<=50K
36,State-gov,130559,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,1,58,United-States,<=50K
66,?,167504,9th,5,Never-married,?,Not-in-family,White,Male,1,0,18,United-States,<=50K
32,Self-emp-not-inc,111954,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1882,46,United-States,<=50K
23,Private,439858,Preschool,1,Never-married,Machine-op-inspct,Not-in-family,White,Male,18,0,40,Ecuador,<=50K
47,Private,165969,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
31,State-gov,129573,7th-8th,5,Divorced,Adm-clerical,Other-relative,White,Female,17,0,44,Germany,<=50K
52,Private,328614,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,4,0,40,Philippines,<=50K
34,Private,163069,Some-college,10,Never-married,Sales,Not-in-family,White,Female,3,0,11,United-States,<=50K
34,Private,232446,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,15,0,31,Hungary,<=50K
57,Private,342320,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,12,0,40,Trinadad&Tobago,>50K
29,?,182250,HS-grad,9,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Female,3,0,40,Laos,<=50K
40,Private,179731,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,3,0,40,United-States,<=50K
46,State-gov,185062,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
38,State-gov,120920,Bachelors,13,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,1,46,United-States,>50K
62,?,245646,Bachelors,13,Divorced,?,Unmarried,Black,Female,0,0,25,United-States,<=50K
41,Private,252229,Masters,14,Never-married,Tech-support,Not-in-family,White,Female,0,0,44,United-States,<=50K
32,Private,119973,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,485071,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,1,31,United-States,<=50K
44,Private,138010,10th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,31,United-States,<=50K
22,Private,319660,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
50,Private,173328,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,1,40,Dominican-Republic,<=50K
34,Private,98723,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,50,United-States,<=50K
47,Private,168373,Bachelors,13,Widowed,Sales,Not-in-family,White,Male,12,0,45,?,>50K
48,Private,337101,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
31,Private,300587,5th-6th,3,Never-married,Priv-house-serv,Unmarried,White,Female,7,0,40,?,<=50K
47,Self-emp-inc,202542,Masters,14,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,44,Vietnam,<=50K
49,Private,169324,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,40,United-States,<=50K
37,Local-gov,261257,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,1,44,United-States,<=50K
56,Local-gov,225570,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,61,United-States,>50K
47,State-gov,39940,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,31,United-States,<=50K
33,Self-emp-inc,136737,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,1,25,United-States,<=50K
38,Private,399365,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,20,0,26,United-States,>50K
24,Local-gov,66583,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,0,1,20,United-States,<=50K
62,Local-gov,222106,Some-college,14,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Private,77192,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Female,0,1,21,United-States,<=50K
23,Private,138436,7th-8th,5,Never-married,Craft-repair,Other-relative,Other,Male,0,0,40,Mexico,<=50K
36,Private,368037,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,10,0,40,United-States,<=50K
36,Private,205882,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
50,Federal-gov,51340,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,13,0,74,United-States,>50K
39,Private,132047,7th-8th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
17,?,145320,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,21,Scotland,<=50K
45,State-gov,281440,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,50,United-States,<=50K
25,State-gov,173765,Bachelors,13,Never-married,Other-service,Own-child,White,Male,7,0,40,United-States,<=50K
56,Private,152889,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
32,Private,372422,Assoc-acdm,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
44,Private,134808,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
69,Local-gov,88623,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,16,0,40,United-States,<=50K
37,Federal-gov,212735,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,Jamaica,<=50K
36,State-gov,192184,Assoc-acdm,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
64,Private,213015,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Iran,>50K
42,Private,264330,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,40,Greece,<=50K
34,?,147776,Bachelors,13,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Private,258747,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,62,United-States,>50K
24,Private,113112,HS-grad,13,Never-married,Adm-clerical,Own-child,White,Female,19,0,40,Canada,<=50K
23,Private,254943,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,10,0,23,?,<=50K
56,Self-emp-inc,164637,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
64,Private,264345,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,19,0,23,United-States,<=50K
62,Private,120483,9th,5,Widowed,Other-service,Not-in-family,White,Male,26,0,20,United-States,<=50K
43,Federal-gov,95368,Bachelors,13,Divorced,Adm-clerical,Wife,Black,Female,7,0,40,United-States,<=50K
47,State-gov,201539,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,0,40,Canada,<=50K
37,Self-emp-not-inc,308653,7th-8th,4,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,59,United-States,<=50K
35,Self-emp-inc,309675,Preschool,4,Married-civ-spouse,Craft-repair,Husband,Other,Male,5,0,40,Mexico,<=50K
18,Private,225241,Some-college,10,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,Honduras,<=50K
19,Private,120542,11th,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
50,Private,179213,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,1,40,United-States,<=50K
21,Private,317432,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,11,United-States,<=50K
30,Local-gov,252467,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,<=50K
21,Private,306284,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,46,Peru,<=50K
64,Private,228643,7th-8th,3,Widowed,Other-service,Not-in-family,White,Female,0,0,15,Mexico,<=50K
40,Self-emp-not-inc,159142,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,59,United-States,<=50K
23,?,100770,HS-grad,9,Never-married,?,Own-child,White,Male,3,0,23,United-States,<=50K
21,Self-emp-inc,83375,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,1,30,England,<=50K
58,Self-emp-not-inc,126585,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,14,0,45,United-States,>50K
52,Private,125345,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,1,40,Columbia,>50K
37,State-gov,214045,Some-college,10,Widowed,Tech-support,Not-in-family,White,Female,0,0,17,United-States,<=50K
26,Private,156135,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,46,United-States,<=50K
22,Private,259088,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,23,1,45,?,<=50K
43,State-gov,130965,HS-grad,9,Never-married,Sales,Other-relative,White,Female,6,1,17,United-States,<=50K
62,Private,68353,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,27,0,49,Germany,>50K
54,?,334349,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,1,0,40,United-States,>50K
44,Without-pay,153538,HS-grad,9,Divorced,Farming-fishing,Unmarried,White,Female,0,0,21,United-States,<=50K
34,Private,300745,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,1,40,Cuba,<=50K
29,Private,318148,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,Private,239223,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3361,0,45,United-States,<=50K
54,Local-gov,194911,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,22,0,49,United-States,<=50K
47,Self-emp-inc,144422,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,>50K
44,Private,425473,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,13,0,50,United-States,<=50K
46,Private,151037,Prof-school,15,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,2,0,63,Philippines,>50K
46,Private,70071,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1,40,United-States,<=50K
17,Private,127506,11th,7,Never-married,Craft-repair,Own-child,White,Male,10,0,40,United-States,<=50K
56,Self-emp-not-inc,98497,Preschool,3,Married-spouse-absent,Other-service,Not-in-family,Other,Female,4,0,18,Thailand,<=50K
30,?,177755,HS-grad,9,Never-married,?,Unmarried,White,Female,0,0,40,United-States,<=50K
39,Private,386537,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,15,0,40,?,>50K
53,State-gov,95162,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,22,United-States,<=50K
38,Private,348000,HS-grad,9,Separated,Transport-moving,Unmarried,White,Female,0,0,45,United-States,<=50K
53,Self-emp-not-inc,213423,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,115185,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,22,1,40,United-States,<=50K
20,State-gov,230987,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,23,United-States,<=50K
51,Private,106555,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6,0,40,Mexico,<=50K
41,Local-gov,363503,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,25,United-States,>50K
30,?,99942,HS-grad,9,Never-married,?,Not-in-family,Asian-Pac-Islander,Male,0,0,17,United-States,<=50K
37,Private,283609,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
61,State-gov,257849,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,3792,0,40,United-States,<=50K
41,Private,309138,HS-grad,9,Separated,Craft-repair,Unmarried,White,Female,0,1,40,United-States,<=50K
58,Self-emp-inc,143077,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,40,United-States,<=50K
38,Private,39031,9th,6,Separated,Other-service,Unmarried,Other,Female,0,0,36,?,<=50K
53,State-gov,302468,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,255162,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,23,Mexico,<=50K
36,Private,404696,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,47,United-States,<=50K
18,Private,168764,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,1,23,United-States,<=50K
18,Private,108019,11th,7,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,17,South,<=50K
24,Private,277530,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,1,35,Outlying-US(Guam-USVI-etc),<=50K
31,Private,213711,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,23,2067,45,Portugal,>50K
22,Private,213977,10th,7,Never-married,Adm-clerical,Own-child,Black,Male,11,1,44,United-States,<=50K
70,?,70581,11th,6,Never-married,?,Not-in-family,White,Female,12,0,22,Germany,<=50K
36,State-gov,194743,Some-college,10,Separated,Exec-managerial,Unmarried,Black,Female,22,0,40,United-States,<=50K
65,Private,268457,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,1,40,United-States,<=50K
38,Private,279474,HS-grad,9,Separated,Other-service,Unmarried,White,Male,0,0,40,Dominican-Republic,<=50K
48,State-gov,102825,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Self-emp-not-inc,168955,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,249932,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,?,<=50K
43,Private,306897,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7620,0,73,United-States,>50K
36,Private,294500,Assoc-acdm,13,Married-civ-spouse,Tech-support,Husband,White,Female,0,1,51,United-States,<=50K
28,Private,365762,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,0,30,Trinadad&Tobago,<=50K
56,Private,199176,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,45,United-States,<=50K
29,Private,62632,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Not-in-family,Other,Male,5,0,31,Dominican-Republic,<=50K
48,State-gov,179996,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,5,0,40,United-States,>50K
57,Private,256461,11th,7,Separated,Other-service,Unmarried,Black,Female,0,0,40,?,<=50K
23,?,156889,11th,7,Married-civ-spouse,?,Wife,White,Female,0,1,40,United-States,<=50K
45,Federal-gov,470984,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,<=50K
19,Private,131696,10th,7,Never-married,Sales,Own-child,White,Female,22,0,20,?,<=50K
45,Private,78474,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,9,0,40,Cambodia,<=50K
20,Private,318382,Some-college,10,Never-married,Tech-support,Own-child,White,Male,8,0,30,United-States,<=50K
47,State-gov,128055,Assoc-acdm,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,United-States,>50K
54,Local-gov,83340,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,16,1,40,United-States,>50K
30,Federal-gov,134306,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,11,1799,40,?,>50K
42,Private,110897,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,14902,0,50,United-States,>50K
49,Federal-gov,247664,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,46,United-States,<=50K
48,Private,402650,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6,0,44,El-Salvador,>50K
18,Private,54451,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,5,Japan,<=50K
43,Federal-gov,116476,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,18,Jamaica,<=50K
46,Private,236816,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,1,40,United-States,<=50K
31,Self-emp-inc,162885,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15174,0,46,United-States,>50K
58,State-gov,147406,5th-6th,4,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,Thailand,<=50K
52,?,143048,Some-college,10,Divorced,?,Own-child,White,Male,0,0,40,United-States,<=50K
34,Federal-gov,470045,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,12,0,50,?,<=50K
44,Private,88707,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,65,Vietnam,>50K
18,Private,39720,7th-8th,6,Never-married,Other-service,Not-in-family,White,Male,4,0,23,United-States,<=50K
53,Private,218614,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Female,0,1,40,Cuba,<=50K
33,Private,317697,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1,60,United-States,>50K
39,Private,142748,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
19,State-gov,37425,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,16,United-States,<=50K
38,Private,474285,Assoc-acdm,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,49,United-States,<=50K
50,Self-emp-inc,145875,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,13,0,26,United-States,>50K
54,Self-emp-inc,294140,12th,7,Married-civ-spouse,Sales,Husband,White,Male,13,0,22,United-States,>50K
43,Private,37402,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,34,0,50,?,>50K
36,Private,256363,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,14,United-States,<=50K
66,Private,125349,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7363,0,40,United-States,>50K
50,Private,397886,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,?,<=50K
65,?,115689,5th-6th,4,Married-spouse-absent,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,9,India,<=50K
34,Private,78262,Bachelors,13,Divorced,Other-service,Own-child,White,Male,0,0,31,United-States,<=50K
45,Private,108354,10th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,6,1,88,United-States,<=50K
44,Private,138195,11th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,7,0,57,United-States,<=50K
59,Private,188771,7th-8th,6,Married-civ-spouse,Priv-house-serv,Wife,Asian-Pac-Islander,Female,0,0,21,Haiti,<=50K
47,Private,109640,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,11,0,49,United-States,>50K
58,?,321792,Some-college,10,Never-married,?,Own-child,White,Male,0,0,23,United-States,<=50K
18,?,163445,Some-college,10,Never-married,?,Own-child,White,Female,0,0,23,United-States,<=50K
22,Private,270491,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,6,0,30,United-States,<=50K
73,?,88235,11th,7,Married-spouse-absent,?,Other-relative,White,Female,9,0,11,United-States,<=50K
52,Private,132327,Some-college,10,Married-spouse-absent,Sales,Not-in-family,White,Female,3605,0,44,United-States,>50K
32,State-gov,76413,Masters,14,Never-married,Prof-specialty,Unmarried,White,Male,4,0,49,United-States,<=50K
56,Private,260653,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Female,10,0,40,United-States,>50K
28,Private,287865,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,27,0,50,Taiwan,<=50K
26,Private,111733,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,El-Salvador,<=50K
59,Private,220572,Some-college,10,Separated,Adm-clerical,Own-child,White,Female,6,0,25,Mexico,<=50K
21,?,156144,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
34,Federal-gov,115168,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,46,Ecuador,<=50K
43,Self-emp-not-inc,151329,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15,0,50,United-States,>50K
28,Private,406095,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,Peru,<=50K
37,Private,357790,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,44,?,<=50K
50,Private,266500,10th,4,Divorced,Machine-op-inspct,Unmarried,Other,Male,3,0,40,United-States,<=50K
57,Private,164780,11th,7,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,2,0,12,Germany,<=50K
22,Private,122006,11th,7,Widowed,Adm-clerical,Unmarried,White,Female,22,0,19,United-States,<=50K
