age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
41,admin.,single,tertiary,no,430,yes,yes,unknown,27,may,72,1,-1,0,unknown,no
35,self-employed,married,secondary,no,1275,yes,no,cellular,20,nov,425,1,-1,0,unknown,no
48,management,married,tertiary,no,9146,no,no,cellular,7,jun,162,1,308,4,other,no
51,housemaid,married,secondary,no,744,no,yes,cellular,17,nov,4,4,-1,9,unknown,no
22,admin.,married,secondary,no,286,yes,yes,cellular,15,may,45,2,274,1,other,no
51,technician,married,primary,no,2797,yes,no,cellular,24,apr,447,1,-1,0,unknown,yes
36,housemaid,married,primary,no,314,no,no,cellular,28,jul,171,2,-1,0,unknown,no
47,technician,married,secondary,no,4850,yes,no,cellular,8,jun,79,3,0,0,unknown,no
45,services,married,primary,no,43,no,no,unknown,25,jul,68,7,-1,0,unknown,no
37,technician,married,secondary,no,1776,yes,yes,cellular,14,nov,219,1,176,1,success,yes
48,admin.,married,secondary,no,11254,no,no,telephone,12,feb,35,2,-1,0,unknown,no
54,blue-collar,married,secondary,no,135,no,no,unknown,19,may,97,2,-1,0,unknown,no
41,management,married,tertiary,no,3877,yes,no,cellular,2,may,102,1,222,1,other,no
49,housemaid,married,tertiary,no,9906,yes,yes,unknown,27,may,441,1,-1,0,unknown,no
32,student,single,secondary,no,2399,no,no,cellular,21,oct,226,1,169,2,success,yes
40,blue-collar,married,secondary,no,370,no,no,unknown,28,may,33,2,-1,0,unknown,no
37,admin.,married,secondary,no,3372,yes,yes,unknown,5,jun,209,4,-1,0,unknown,no
34,admin.,single,unknown,no,53,no,no,unknown,28,nov,350,1,112,4,success,yes
28,student,single,tertiary,no,341,no,no,cellular,26,nov,180,1,92,4,other,no
43,blue-collar,married,secondary,no,6494,yes,no,cellular,16,may,183,1,177,2,failure,yes
52,admin.,married,tertiary,no,255,yes,yes,unknown,14,may,221,1,0,0,unknown,no
39,technician,married,secondary,no,292,yes,yes,cellular,19,jul,103,2,0,0,unknown,no
25,blue-collar,married,secondary,no,320,yes,no,cellular,6,may,216,2,-1,0,unknown,no
52,admin.,married,tertiary,no,4277,yes,no,cellular,28,feb,48,2,-1,0,unknown,no
39,management,married,tertiary,no,1566,no,no,cellular,6,nov,91,7,145,3,other,no
70,retired,married,primary,no,1578,no,no,cellular,14,jul,1021,1,-1,0,unknown,yes
48,admin.,married,primary,no,1110,yes,no,cellular,8,jul,280,2,-1,0,unknown,no
33,student,married,unknown,no,23,no,no,cellular,27,feb,239,1,0,0,unknown,yes
38,admin.,married,secondary,no,1186,yes,no,cellular,7,may,434,1,-1,0,unknown,yes
45,services,married,tertiary,no,1336,no,yes,cellular,24,jul,101,1,-1,0,unknown,no
37,technician,single,secondary,no,417,yes,no,cellular,17,may,674,1,316,1,failure,no
37,blue-collar,married,secondary,no,245,yes,no,unknown,13,may,751,2,-1,0,unknown,no
59,admin.,married,tertiary,no,8189,no,no,cellular,17,aug,302,1,-1,0,unknown,no
44,admin.,married,secondary,no,3284,yes,no,unknown,12,jun,616,1,-1,0,unknown,no
38,management,divorced,tertiary,no,8674,no,no,cellular,22,mar,1279,6,0,0,unknown,yes
58,admin.,married,tertiary,no,630,no,no,cellular,7,jun,759,3,-1,0,unknown,yes
29,blue-collar,single,secondary,no,161,no,no,cellular,16,aug,426,2,-1,0,unknown,yes
27,blue-collar,single,primary,no,193,yes,yes,cellular,19,nov,228,1,-1,0,unknown,no
33,technician,single,tertiary,no,45,yes,yes,cellular,22,may,300,1,-1,0,unknown,yes
24,self-employed,single,secondary,no,1858,no,no,cellular,1,feb,628,1,-1,0,unknown,yes
30,management,married,tertiary,no,12341,no,no,cellular,15,dec,364,8,465,1,success,no
40,management,married,tertiary,no,3088,yes,no,cellular,20,nov,259,1,-1,0,success,no
47,admin.,divorced,secondary,no,12895,yes,no,unknown,3,jun,229,3,147,0,unknown,yes
49,retired,divorced,primary,no,951,no,yes,unknown,4,jun,380,2,-1,1,unknown,yes
41,management,divorced,tertiary,no,1672,yes,no,unknown,3,jun,518,1,-1,0,unknown,yes
78,retired,married,unknown,no,5062,no,no,telephone,5,feb,305,1,-1,0,unknown,no
27,admin.,single,secondary,no,266,yes,no,cellular,14,may,1164,1,-1,0,unknown,yes
54,blue-collar,married,primary,no,589,yes,yes,cellular,1,feb,336,1,-1,0,unknown,no
33,management,divorced,tertiary,no,233,no,no,telephone,14,jul,584,2,0,0,unknown,yes
36,unknown,single,secondary,no,11082,no,no,cellular,14,oct,744,1,111,4,success,yes
35,admin.,married,secondary,no,56,yes,yes,cellular,10,may,36,1,297,9,failure,no
33,blue-collar,single,secondary,no,855,yes,no,cellular,12,apr,300,1,-1,0,unknown,yes
59,admin.,married,secondary,no,2781,yes,no,unknown,23,jun,257,1,-1,0,unknown,yes
37,technician,married,tertiary,no,2250,no,no,cellular,7,apr,561,3,-1,0,unknown,yes
52,management,married,tertiary,no,11123,no,yes,cellular,30,aug,232,4,-1,0,unknown,no
39,admin.,single,secondary,no,1117,no,no,telephone,17,nov,375,4,-1,0,unknown,no
65,technician,married,primary,no,2301,yes,yes,cellular,21,dec,252,4,-1,0,unknown,yes
39,blue-collar,single,secondary,no,4542,no,no,cellular,15,oct,368,1,179,4,success,yes
44,technician,married,secondary,no,2241,no,yes,unknown,17,feb,390,2,-1,0,unknown,no
36,retired,divorced,secondary,no,200,no,no,cellular,10,feb,6,1,432,1,success,yes
29,blue-collar,single,secondary,no,4266,yes,no,cellular,17,may,135,1,-1,0,unknown,no
58,entrepreneur,married,secondary,no,2548,yes,no,telephone,26,feb,208,1,-1,0,unknown,no
37,student,divorced,tertiary,no,1837,yes,no,cellular,15,feb,20,1,79,1,failure,no
43,technician,married,secondary,no,3800,no,no,cellular,20,aug,207,2,-1,0,unknown,no
36,admin.,divorced,tertiary,no,1086,yes,yes,unknown,8,jun,333,2,-1,0,unknown,yes
45,retired,married,primary,no,3478,no,no,cellular,4,nov,80,1,180,1,success,no
37,student,single,secondary,no,3162,no,no,cellular,3,dec,255,1,176,1,success,yes
44,self-employed,divorced,primary,yes,1766,yes,yes,cellular,14,aug,328,5,-1,0,unknown,no
36,admin.,married,secondary,no,4248,no,no,cellular,14,nov,249,1,0,0,unknown,no
45,retired,married,secondary,no,1443,no,no,telephone,20,feb,886,1,185,1,failure,yes
50,services,married,primary,no,1037,yes,yes,unknown,14,may,45,2,-1,0,unknown,no
41,management,married,tertiary,no,9350,no,no,telephone,27,oct,358,1,171,1,failure,yes
44,technician,married,tertiary,no,345,no,no,cellular,18,may,721,1,0,0,unknown,no
52,entrepreneur,married,unknown,no,365,no,no,cellular,30,nov,21,3,-1,0,unknown,no
56,management,married,tertiary,no,58,no,no,cellular,5,aug,261,8,-1,0,unknown,no
27,admin.,married,secondary,no,3322,yes,no,unknown,13,may,211,2,0,0,unknown,yes
45,unemployed,married,tertiary,no,126,no,yes,cellular,17,aug,475,1,-1,0,unknown,yes
25,student,single,tertiary,no,308,no,no,cellular,28,oct,455,3,-1,0,unknown,yes
43,management,married,tertiary,no,1043,no,no,cellular,19,nov,129,1,-1,0,unknown,no
43,technician,married,secondary,no,2942,no,no,telephone,18,oct,332,1,-1,6,unknown,yes
55,housemaid,married,secondary,no,6639,yes,yes,cellular,3,jun,58,1,305,2,success,yes
31,admin.,single,secondary,no,587,yes,no,unknown,10,may,220,1,-1,0,unknown,yes
48,unemployed,married,secondary,no,190,no,no,unknown,4,may,183,2,-1,0,unknown,yes
39,management,married,tertiary,no,3857,no,no,cellular,23,feb,254,12,-1,0,unknown,yes
28,services,married,tertiary,no,238,yes,no,cellular,6,may,149,3,331,9,other,yes
30,student,single,tertiary,no,122,no,no,telephone,2,oct,1372,4,73,9,failure,yes
32,services,married,secondary,no,4953,no,no,cellular,18,apr,322,2,-1,0,unknown,yes
36,services,married,secondary,no,259,yes,no,unknown,28,may,12,1,-1,0,unknown,no
28,student,single,secondary,no,117,no,no,cellular,9,jun,243,2,186,0,other,yes
30,management,single,tertiary,no,5051,yes,no,cellular,18,jun,1105,1,-1,0,unknown,yes
38,unemployed,married,secondary,no,205,no,no,cellular,17,feb,258,1,174,1,success,yes
49,unemployed,married,primary,no,213,yes,no,cellular,4,feb,106,1,274,1,other,yes
35,admin.,married,secondary,no,516,yes,no,cellular,21,jan,1281,1,-1,0,unknown,no
53,admin.,divorced,secondary,no,306,yes,yes,cellular,17,nov,484,1,106,2,success,no
30,self-employed,single,tertiary,no,482,yes,no,cellular,19,may,445,1,85,1,other,yes
52,management,married,tertiary,no,60,no,no,cellular,7,aug,341,4,-1,0,unknown,no
46,management,married,tertiary,no,353,no,no,cellular,18,feb,253,1,-1,0,unknown,yes
27,blue-collar,single,primary,no,-224,no,no,cellular,8,jul,114,3,-1,0,unknown,no
79,retired,married,secondary,no,4569,no,no,cellular,13,jun,170,2,-1,0,unknown,yes
65,retired,married,unknown,no,11068,no,no,cellular,30,aug,440,1,179,2,success,yes
32,blue-collar,single,secondary,no,382,no,no,cellular,8,aug,112,6,-1,0,unknown,no
56,services,married,secondary,no,381,no,no,telephone,11,aug,340,8,-1,0,unknown,no
28,unemployed,single,secondary,no,5158,yes,no,cellular,20,nov,1128,1,-1,0,unknown,yes
45,management,married,tertiary,no,1951,yes,no,telephone,26,jul,105,3,-1,0,unknown,no
46,admin.,single,secondary,no,293,yes,yes,cellular,7,may,365,1,77,1,failure,no
48,admin.,married,secondary,no,391,yes,no,unknown,8,may,480,1,-1,0,unknown,no
32,admin.,single,secondary,no,1778,no,yes,cellular,15,aug,30,1,0,0,unknown,no
55,retired,married,secondary,no,4285,no,no,unknown,5,jun,439,1,-1,0,unknown,no
45,technician,married,tertiary,no,3110,yes,yes,unknown,5,feb,122,3,-1,0,unknown,no
41,management,single,tertiary,no,5585,no,no,cellular,6,nov,1166,1,-1,0,unknown,yes
23,student,single,unknown,no,-126,no,no,cellular,4,feb,112,1,0,0,unknown,no
47,management,single,tertiary,no,3282,yes,no,cellular,4,aug,924,8,-1,0,unknown,yes
30,management,married,tertiary,no,454,yes,yes,cellular,11,jul,136,2,-1,0,unknown,no
56,retired,married,primary,no,163,no,no,cellular,18,jun,905,4,-1,0,unknown,yes
32,technician,married,unknown,no,5396,yes,no,cellular,13,may,369,1,307,6,other,yes
61,management,married,tertiary,no,2485,no,no,telephone,28,oct,500,1,-1,0,unknown,yes
53,blue-collar,married,primary,no,2334,yes,yes,cellular,12,may,45,2,-1,0,unknown,no
38,technician,single,tertiary,no,932,no,yes,cellular,22,aug,1065,4,-1,0,unknown,yes
78,blue-collar,married,primary,no,1128,no,no,cellular,9,may,89,1,-1,0,unknown,yes
45,blue-collar,married,secondary,no,1272,yes,yes,cellular,15,may,203,1,284,11,failure,no
50,management,married,tertiary,no,117,yes,no,cellular,27,jul,567,2,0,0,unknown,no
42,technician,single,primary,no,3539,yes,yes,unknown,1,jun,309,3,-1,0,unknown,no
31,services,single,secondary,no,1908,no,no,unknown,4,feb,961,1,-1,0,unknown,no
40,blue-collar,married,primary,no,477,yes,no,unknown,12,may,327,2,0,0,unknown,no
37,housemaid,married,secondary,no,64,yes,no,unknown,27,jul,149,1,-1,0,unknown,no
52,housemaid,married,primary,no,243,no,no,cellular,7,oct,278,2,-1,0,unknown,no
58,retired,married,primary,no,1737,yes,yes,telephone,8,nov,369,2,185,0,unknown,no
47,management,divorced,tertiary,no,712,no,no,cellular,19,feb,221,1,168,3,success,no
58,student,married,tertiary,no,3393,no,no,cellular,3,feb,185,3,188,1,success,yes
33,management,single,tertiary,no,-94,no,no,cellular,4,feb,135,2,91,0,success,yes
38,technician,married,unknown,no,245,yes,yes,cellular,6,jul,335,2,-1,0,unknown,no
49,blue-collar,married,secondary,no,6860,yes,no,cellular,21,may,2,1,326,0,unknown,no
45,management,married,tertiary,no,9393,no,no,unknown,15,jun,547,7,-1,0,unknown,yes
38,technician,single,secondary,no,3798,yes,no,cellular,16,nov,417,1,-1,0,unknown,yes
40,admin.,married,primary,no,230,no,yes,cellular,30,aug,647,11,-1,0,unknown,no
39,management,divorced,tertiary,no,285,no,no,cellular,8,apr,1374,4,-1,0,unknown,yes
63,management,married,tertiary,no,207,yes,yes,cellular,18,may,68,1,77,3,other,no
30,admin.,married,secondary,no,321,no,no,cellular,17,aug,418,2,-1,0,unknown,no
59,technician,married,secondary,no,5206,yes,no,cellular,16,apr,198,4,-1,0,unknown,no
67,services,married,secondary,no,4607,no,no,cellular,13,feb,74,1,175,5,failure,yes
28,self-employed,single,secondary,no,2568,no,no,telephone,14,nov,273,1,-1,0,unknown,no
40,retired,married,unknown,no,1456,no,no,cellular,13,nov,787,1,189,8,success,yes
34,technician,married,unknown,no,363,yes,yes,unknown,27,apr,1385,2,-1,0,unknown,yes
58,retired,married,secondary,no,2988,no,no,telephone,19,feb,145,1,185,1,unknown,no
35,management,married,tertiary,no,1067,yes,yes,cellular,26,jul,238,1,-1,0,unknown,yes
46,self-employed,married,primary,yes,78,yes,yes,unknown,22,may,156,1,-1,0,unknown,no
41,housemaid,married,tertiary,no,111,no,no,cellular,30,aug,260,1,-1,0,unknown,yes
46,management,single,tertiary,no,206,yes,yes,unknown,14,may,248,1,-1,0,unknown,no
62,retired,married,secondary,no,2189,no,no,cellular,3,feb,152,1,91,9,success,yes
42,housemaid,married,tertiary,no,2635,yes,no,unknown,2,jun,259,3,-1,1,other,no
37,services,single,secondary,no,177,yes,no,telephone,24,nov,1199,2,-1,0,unknown,no
46,retired,married,unknown,no,3061,no,no,unknown,7,feb,102,7,-1,0,unknown,no
33,technician,single,secondary,no,1644,no,no,cellular,17,nov,111,1,-1,0,unknown,no
37,admin.,single,secondary,no,-196,yes,no,cellular,19,aug,392,1,-1,0,unknown,no
53,management,married,tertiary,no,37,no,no,cellular,13,feb,647,1,48,1,success,yes
31,admin.,single,tertiary,no,-10,yes,no,cellular,18,apr,113,1,255,1,success,yes
40,management,married,tertiary,no,5100,yes,no,cellular,8,oct,208,5,87,3,other,no
46,blue-collar,married,unknown,no,82,yes,yes,telephone,19,jul,279,2,102,5,other,no
32,services,single,secondary,no,4373,yes,no,cellular,13,aug,343,1,-1,0,unknown,yes
28,admin.,single,unknown,no,1993,no,no,cellular,23,sep,169,2,-1,0,unknown,yes
50,admin.,married,secondary,no,-144,no,yes,cellular,23,nov,107,8,-1,0,unknown,no
38,blue-collar,single,unknown,no,405,yes,yes,cellular,16,jul,279,2,-1,0,unknown,no
32,admin.,married,secondary,no,304,no,no,cellular,6,feb,180,2,307,1,other,no
31,admin.,single,secondary,no,2382,yes,no,telephone,9,nov,218,2,-1,0,unknown,yes
49,self-employed,married,unknown,no,1174,yes,no,unknown,31,may,76,2,-1,0,unknown,no
32,admin.,married,secondary,no,4906,no,no,unknown,15,jul,504,2,0,0,unknown,yes
32,blue-collar,married,unknown,no,131,no,no,cellular,24,jul,175,3,-1,0,unknown,no
59,management,married,tertiary,no,3892,yes,no,cellular,16,oct,144,1,89,3,success,yes
34,housemaid,married,primary,no,6051,yes,no,cellular,6,oct,45,7,0,0,unknown,no
40,technician,married,unknown,no,2292,no,no,cellular,21,jul,395,2,-1,0,unknown,no
25,services,single,unknown,no,511,no,no,cellular,14,jul,278,3,-1,0,unknown,yes
18,blue-collar,single,secondary,no,85,yes,no,unknown,5,may,321,1,-1,0,unknown,no
56,technician,married,primary,no,12539,yes,no,cellular,17,nov,180,4,-1,0,unknown,no
36,management,single,tertiary,no,5782,yes,no,cellular,11,oct,771,3,-1,3,other,yes
45,management,married,tertiary,no,6677,no,no,telephone,23,jul,1211,7,-1,0,unknown,yes
33,technician,married,secondary,no,1129,yes,yes,cellular,10,apr,52,1,331,4,other,no
69,retired,married,tertiary,no,278,no,no,telephone,16,jun,318,1,-1,0,unknown,no
41,admin.,divorced,secondary,no,366,no,no,cellular,5,may,131,1,-1,0,unknown,no
37,blue-collar,married,unknown,no,391,no,yes,cellular,17,jul,642,3,-1,0,unknown,no
51,management,married,tertiary,no,2338,yes,no,cellular,6,may,994,1,-1,0,unknown,no
30,student,single,unknown,no,179,no,no,cellular,24,jun,329,1,-1,0,other,no
26,management,single,tertiary,no,921,no,no,cellular,30,aug,119,8,-1,0,unknown,no
54,entrepreneur,married,secondary,no,1920,no,no,telephone,6,jun,665,1,-1,0,unknown,yes
37,admin.,married,secondary,no,602,yes,no,telephone,16,may,103,2,-1,0,unknown,no
52,entrepreneur,married,secondary,no,344,no,yes,cellular,7,jul,154,2,-1,0,unknown,no
44,management,married,secondary,no,1312,no,no,cellular,19,nov,173,2,-1,0,unknown,yes
55,admin.,married,unknown,no,1088,no,yes,unknown,5,jun,107,3,-1,0,unknown,no
37,blue-collar,married,primary,no,435,yes,no,unknown,5,may,375,2,0,0,unknown,no
36,services,married,secondary,no,1519,yes,yes,unknown,24,may,28,3,-1,0,unknown,no
41,management,divorced,tertiary,no,613,yes,yes,cellular,29,jul,310,4,-1,0,unknown,no
31,technician,single,secondary,no,2102,yes,no,cellular,14,may,95,3,301,1,other,no
44,technician,married,unknown,no,6229,no,no,cellular,24,jul,474,3,-1,0,unknown,yes
55,management,married,tertiary,no,6045,no,yes,cellular,15,oct,600,7,-1,0,unknown,yes
30,technician,single,secondary,no,5381,no,no,cellular,18,may,250,1,177,1,success,yes
29,housemaid,married,primary,no,632,no,no,cellular,10,feb,287,3,-1,0,unknown,no
56,technician,single,unknown,no,1370,yes,no,cellular,16,feb,67,4,131,9,failure,no
57,retired,single,unknown,no,2085,no,no,telephone,3,feb,229,2,183,1,unknown,yes
33,self-employed,single,unknown,no,364,yes,no,telephone,21,nov,277,1,370,1,failure,no
47,management,married,tertiary,no,2418,yes,yes,cellular,19,nov,1205,1,-1,0,unknown,yes
25,admin.,single,secondary,no,2245,no,no,cellular,4,feb,436,1,187,2,success,yes
41,services,divorced,secondary,no,230,no,yes,cellular,16,feb,220,4,-1,0,unknown,no
48,admin.,married,tertiary,no,3221,no,no,cellular,14,aug,1231,1,-1,0,unknown,no
34,admin.,single,secondary,no,119,no,no,cellular,12,may,844,3,-1,0,unknown,yes
39,management,married,tertiary,no,332,yes,no,cellular,11,aug,117,2,353,1,failure,no
35,blue-collar,married,primary,no,105,yes,no,unknown,20,may,1111,3,-1,0,unknown,no
72,admin.,married,secondary,no,972,no,no,cellular,20,nov,233,2,-1,0,unknown,no
43,management,married,secondary,no,2145,no,no,cellular,20,oct,198,1,177,8,unknown,no
35,admin.,married,secondary,no,903,no,yes,cellular,18,aug,545,1,173,0,unknown,no
45,management,married,tertiary,no,594,yes,no,cellular,24,may,43,8,-1,0,unknown,no
32,management,single,tertiary,no,2788,no,no,cellular,5,mar,1205,2,-1,0,unknown,yes
32,technician,single,secondary,no,1410,yes,no,unknown,14,may,287,1,0,0,unknown,no
44,blue-collar,married,primary,no,369,yes,no,unknown,19,may,207,2,-1,0,unknown,no
31,blue-collar,single,secondary,no,69,yes,no,cellular,15,may,577,3,-1,0,unknown,yes
42,management,single,tertiary,no,3213,no,no,cellular,13,nov,364,1,97,6,success,yes
46,management,married,tertiary,no,25,no,no,cellular,25,may,950,1,-1,0,unknown,no
52,admin.,married,secondary,no,1896,yes,no,unknown,8,may,754,1,-1,0,unknown,no
42,services,married,primary,no,3836,no,no,cellular,12,sep,319,2,195,9,success,yes
27,blue-collar,married,secondary,no,2016,yes,no,cellular,2,may,267,1,-1,0,unknown,no
46,technician,married,primary,no,3057,no,yes,cellular,2,aug,307,6,-1,0,unknown,no
29,management,single,tertiary,no,968,yes,yes,cellular,19,jun,251,1,516,4,failure,yes
37,technician,married,secondary,no,6126,no,no,cellular,17,aug,584,2,-1,0,unknown,no
26,management,divorced,tertiary,no,1472,yes,no,cellular,26,may,46,5,321,2,failure,no
42,management,divorced,tertiary,no,365,no,no,cellular,17,may,345,4,-1,1,unknown,yes
58,retired,married,secondary,no,1363,yes,no,unknown,2,nov,1232,1,-1,0,unknown,no
56,blue-collar,married,secondary,no,445,no,yes,unknown,10,jan,73,1,0,0,unknown,no
50,technician,married,unknown,no,243,yes,no,cellular,24,may,128,2,-1,0,unknown,no
83,retired,married,secondary,no,1744,yes,no,cellular,3,feb,229,1,182,2,failure,yes
44,blue-collar,married,primary,no,176,yes,yes,cellular,7,may,155,7,0,0,unknown,no
55,retired,married,primary,no,2096,no,no,telephone,4,oct,369,1,-1,0,unknown,yes
29,technician,single,secondary,no,528,yes,no,cellular,16,nov,374,1,-1,0,unknown,no
31,unemployed,single,unknown,no,793,no,no,cellular,17,jan,560,8,-1,9,other,yes
28,management,married,primary,no,260,yes,no,cellular,8,jan,791,2,177,3,failure,yes
30,technician,married,secondary,no,2901,no,no,cellular,2,nov,73,5,-1,0,unknown,no
56,services,married,secondary,no,173,yes,yes,cellular,19,jul,144,7,-1,0,unknown,no
29,admin.,married,secondary,no,329,yes,yes,cellular,11,may,24,1,277,1,failure,no
31,technician,married,primary,no,241,yes,no,cellular,22,aug,405,7,171,4,success,yes
37,entrepreneur,single,tertiary,no,7340,yes,no,cellular,21,nov,108,1,-1,0,unknown,no
41,unemployed,married,primary,no,470,no,no,cellular,28,may,301,5,0,0,unknown,no
36,blue-collar,married,secondary,no,486,yes,yes,cellular,6,may,29,1,0,0,unknown,no
28,entrepreneur,married,primary,no,183,yes,yes,cellular,28,jul,288,2,-1,0,unknown,no
42,management,married,tertiary,no,175,no,yes,cellular,4,feb,137,12,-1,0,unknown,no
32,management,single,tertiary,no,6092,yes,no,cellular,15,aug,410,5,-1,0,unknown,yes
56,management,married,tertiary,no,385,yes,no,cellular,25,jul,121,8,-1,0,unknown,no
47,retired,married,unknown,no,3099,no,no,unknown,20,jun,47,1,-1,0,unknown,no
45,technician,married,primary,no,1796,yes,no,cellular,13,may,54,5,316,1,failure,no
33,management,single,tertiary,no,101,no,no,cellular,23,dec,81,3,87,6,success,yes
51,self-employed,married,secondary,no,301,yes,no,cellular,7,jun,703,6,-1,0,unknown,no
27,admin.,single,secondary,no,2946,yes,no,cellular,11,may,311,1,-1,0,unknown,yes
18,student,single,unknown,no,4919,no,no,cellular,7,feb,940,3,-1,0,unknown,yes
51,technician,married,secondary,no,339,yes,no,unknown,16,may,189,1,0,0,unknown,no
44,technician,married,secondary,no,1111,no,no,cellular,26,jul,141,8,108,10,other,no
27,student,single,unknown,no,22,no,no,cellular,5,aug,290,3,-1,0,success,yes
47,management,married,tertiary,no,1353,yes,no,cellular,20,nov,296,2,186,4,other,no
57,unemployed,divorced,unknown,no,1377,no,no,unknown,5,jun,283,3,-1,0,unknown,no
54,technician,married,secondary,yes,-72,no,no,cellular,17,aug,1149,2,-1,0,unknown,yes
60,technician,married,secondary,no,5662,yes,no,unknown,14,may,199,1,-1,0,unknown,no
41,entrepreneur,divorced,primary,no,944,yes,yes,unknown,18,may,123,1,-1,0,unknown,no
46,management,single,secondary,no,263,yes,no,telephone,22,may,832,1,339,1,failure,no
86,retired,divorced,secondary,no,4568,no,no,telephone,4,feb,642,1,92,1,success,yes
56,admin.,married,secondary,no,333,no,no,unknown,17,feb,1174,3,-1,0,unknown,no
29,management,married,tertiary,no,219,no,no,cellular,6,feb,1624,2,-1,0,unknown,yes
41,admin.,married,secondary,no,1080,no,no,cellular,19,feb,337,1,316,1,success,yes
43,blue-collar,married,tertiary,no,47,no,no,cellular,22,aug,242,2,-1,0,unknown,no
32,management,married,tertiary,no,4443,yes,no,cellular,16,nov,125,2,-1,0,unknown,no
49,blue-collar,married,primary,no,984,yes,no,cellular,15,may,37,2,300,4,other,no
37,housemaid,married,primary,no,384,no,yes,cellular,26,aug,65,2,0,0,unknown,no
18,student,single,unknown,no,258,no,no,cellular,19,nov,1139,1,-1,0,unknown,yes
38,self-employed,married,tertiary,no,1311,yes,no,cellular,21,may,117,2,0,0,unknown,no
42,blue-collar,married,secondary,no,403,yes,no,cellular,6,may,1107,3,0,0,unknown,no
42,technician,married,tertiary,no,1363,no,no,cellular,18,sep,386,2,89,6,unknown,yes
39,technician,single,tertiary,no,1478,no,no,cellular,12,jan,196,8,0,0,unknown,no
28,services,married,secondary,no,481,no,no,unknown,26,may,253,1,-1,0,unknown,no
53,unemployed,married,secondary,no,1633,no,no,cellular,11,jun,351,3,0,0,unknown,yes
25,admin.,married,secondary,no,7811,yes,no,cellular,20,nov,480,2,92,1,success,yes
42,entrepreneur,married,tertiary,no,10199,no,no,cellular,14,aug,87,2,-1,0,unknown,no
37,technician,married,tertiary,no,-365,yes,yes,cellular,4,jun,416,1,82,1,failure,yes
36,technician,married,tertiary,no,2042,yes,yes,cellular,26,aug,299,1,-1,0,unknown,yes
23,student,single,unknown,no,214,yes,no,telephone,14,may,636,1,185,5,other,yes
50,management,married,unknown,no,149,no,no,cellular,1,feb,284,1,102,1,other,yes
25,blue-collar,single,primary,no,263,yes,no,cellular,13,may,184,1,282,10,other,no
47,retired,married,secondary,no,2219,no,no,cellular,14,aug,141,2,-1,0,unknown,yes
43,management,married,tertiary,no,369,no,no,cellular,7,nov,207,1,0,0,unknown,no
63,retired,married,primary,no,520,no,no,cellular,13,feb,155,4,-1,0,unknown,yes
37,blue-collar,divorced,secondary,no,5076,yes,yes,cellular,15,may,22,2,-1,0,unknown,no
21,services,single,tertiary,no,392,no,no,cellular,23,nov,262,2,-1,0,unknown,no
44,technician,divorced,secondary,no,1183,yes,no,telephone,11,may,39,1,-1,0,unknown,no
42,admin.,married,primary,no,604,yes,no,cellular,19,may,149,3,0,0,unknown,no
51,blue-collar,married,tertiary,no,964,yes,yes,unknown,24,may,40,6,-1,0,unknown,no
45,student,single,secondary,no,2422,no,yes,cellular,3,feb,309,1,124,4,failure,yes
53,housemaid,divorced,tertiary,no,462,yes,no,telephone,18,feb,318,1,-1,0,unknown,yes
54,admin.,single,secondary,no,2081,no,yes,unknown,12,jun,351,2,-1,0,unknown,no
31,technician,single,secondary,no,2531,no,no,cellular,8,may,128,1,178,4,other,yes
44,management,married,tertiary,no,5760,yes,no,cellular,7,nov,861,5,0,0,unknown,no
35,technician,married,tertiary,no,2942,yes,no,cellular,14,nov,698,1,-1,0,unknown,yes
31,unemployed,single,unknown,no,351,no,no,cellular,25,aug,297,1,-1,0,unknown,yes
36,blue-collar,married,tertiary,no,1089,yes,yes,cellular,18,may,149,3,0,0,unknown,no
54,services,married,primary,no,69,no,yes,unknown,27,jul,143,8,-1,0,unknown,no
45,management,divorced,tertiary,no,2268,yes,no,unknown,8,may,316,2,-1,0,unknown,no
38,management,married,tertiary,no,-29,no,yes,cellular,30,jul,683,3,80,6,success,yes
50,unemployed,married,tertiary,no,11939,yes,no,cellular,29,jul,519,2,-1,0,unknown,yes
40,retired,single,tertiary,no,-253,no,no,cellular,12,mar,390,2,-1,0,unknown,yes
44,management,divorced,unknown,no,1748,no,no,cellular,3,feb,139,1,277,1,unknown,no
35,services,married,secondary,no,358,yes,no,cellular,21,may,515,1,-1,0,unknown,no
75,retired,married,primary,no,5869,no,no,cellular,18,nov,304,1,-1,0,unknown,yes
32,admin.,single,tertiary,no,-170,no,yes,cellular,10,aug,633,3,97,4,success,yes
47,services,married,secondary,no,504,no,no,cellular,6,feb,93,2,-1,0,unknown,yes
44,management,married,tertiary,no,10654,no,no,cellular,6,oct,506,2,-1,0,unknown,yes
38,management,married,secondary,no,-53,yes,no,cellular,19,jun,1137,1,-1,0,unknown,yes
53,admin.,married,tertiary,no,1422,no,no,cellular,5,aug,791,2,-1,0,unknown,yes
39,retired,married,secondary,no,605,no,no,cellular,20,jul,377,3,-1,0,unknown,yes
42,housemaid,married,primary,no,504,yes,yes,telephone,19,may,133,7,-1,0,unknown,no
35,services,single,secondary,no,3133,yes,no,cellular,15,may,493,1,-1,0,unknown,no
68,retired,married,unknown,no,3320,no,no,cellular,19,feb,173,1,109,0,unknown,yes
