age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
18,?,182903,Some-college,10,Never-married,?,Own-child,Black,Female,6,0,11,United-States,<=50K
53,Private,181141,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,14,United-States,>50K
49,Self-emp-not-inc,114700,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,28,0,50,United-States,>50K
41,Private,234838,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,50,United-States,<=50K
24,?,189208,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,62626,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,25,0,37,United-States,<=50K
24,Private,132372,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5,0,40,United-States,<=50K
50,Federal-gov,32758,Prof-school,9,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,19,0,50,United-States,>50K
34,Self-emp-not-inc,51997,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,28,0,50,United-States,<=50K
40,Private,195448,Bachelors,13,Separated,Craft-repair,Not-in-family,White,Male,0,0,57,Jamaica,<=50K
19,Private,23270,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,1,0,50,United-States,<=50K
52,Private,165053,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,15048,0,51,China,>50K
27,State-gov,156262,Some-college,10,Never-married,Exec-managerial,Unmarried,Black,Male,0,0,40,United-States,<=50K
62,Private,195203,7th-8th,7,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Private,186608,Some-college,10,Never-married,Prof-specialty,Own-child,Other,Male,2,0,44,United-States,>50K
36,Private,59591,Some-college,10,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Male,0,0,25,United-States,<=50K
47,Private,173500,HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,Male,17,0,68,United-States,<=50K
26,Private,219615,Preschool,10,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,22,United-States,<=50K
43,Self-emp-inc,92735,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,15,0,50,United-States,>50K
19,Private,173563,10th,6,Never-married,Craft-repair,Own-child,Other,Female,0,0,30,United-States,<=50K
64,Private,177350,5th-6th,2,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,Mexico,<=50K
42,Private,143189,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,5,0,30,United-States,<=50K
40,Private,276888,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2910,0,40,United-States,>50K
27,Private,301634,Doctorate,3,Never-married,Prof-specialty,Unmarried,Other,Male,8,0,30,United-States,<=50K
47,Never-worked,31663,10th,6,Never-married,?,Own-child,White,Male,15,0,40,United-States,<=50K
17,Private,213422,HS-grad,9,Never-married,Other-service,Own-child,White,Female,18,0,23,United-States,<=50K
41,Self-emp-not-inc,180459,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,1774,50,United-States,<=50K
29,Private,186515,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,7,0,40,United-States,<=50K
27,Private,62264,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,34,0,51,Canada,<=50K
22,Private,241273,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,4,0,30,?,<=50K
46,Private,221504,Masters,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,36,United-States,<=50K
19,Private,486347,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,4648,0,49,United-States,<=50K
52,Private,185490,5th-6th,3,Separated,Craft-repair,Other-relative,White,Male,0,0,40,Italy,<=50K
34,Private,123253,Some-college,10,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,4,0,60,United-States,>50K
57,Private,178520,10th,5,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
44,Private,113227,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,0,40,United-States,>50K
48,Private,242857,Preschool,1,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
19,?,107346,10th,4,Never-married,?,Own-child,White,Male,0,0,23,United-States,<=50K
45,Private,34672,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
68,Private,95372,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,7,0,30,United-States,<=50K
37,Private,276729,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,59,United-States,<=50K
40,Federal-gov,212202,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,14779,0,58,Germany,>50K
33,Private,159252,Assoc-acdm,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,17,0,40,United-States,<=50K
20,Self-emp-inc,124779,Bachelors,6,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,22,South,<=50K
48,Self-emp-not-inc,162399,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,29,0,58,United-States,>50K
23,Private,182488,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K
44,Federal-gov,635276,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
48,Local-gov,198002,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,2806,0,62,United-States,>50K
43,Local-gov,217832,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,4,0,50,United-States,<=50K
39,Private,196070,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,1806,40,United-States,>50K
40,Private,126885,11th,7,Married-civ-spouse,Other-service,Unmarried,Black,Male,11,0,31,United-States,<=50K
19,Private,211842,11th,7,Married-civ-spouse,Other-service,Other-relative,Black,Male,0,0,21,Mexico,<=50K
50,Private,262386,Assoc-acdm,9,Divorced,Exec-managerial,Not-in-family,White,Male,4,0,49,United-States,<=50K
24,Private,145685,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
22,Local-gov,233846,Some-college,10,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,22,United-States,<=50K
51,Private,159427,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Italy,>50K
18,Private,72867,12th,8,Never-married,Other-service,Own-child,White,Female,15,0,50,United-States,<=50K
47,Private,156493,Some-college,10,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,>50K
81,Private,207283,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,13,0,24,United-States,<=50K
45,State-gov,186534,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,7,0,31,United-States,<=50K
19,Self-emp-not-inc,180552,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,8,0,21,United-States,<=50K
25,Self-emp-not-inc,30190,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,7,0,51,United-States,<=50K
54,Private,113157,Masters,14,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,>50K
50,Self-emp-not-inc,225107,7th-8th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,39,0,36,Dominican-Republic,<=50K
20,Private,269177,Bachelors,10,Never-married,Prof-specialty,Other-relative,Other,Female,0,0,40,Outlying-US(Guam-USVI-etc),<=50K
51,Self-emp-not-inc,156190,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,75,United-States,<=50K
23,Private,144153,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,24,0,40,?,<=50K
47,State-gov,284636,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15082,0,49,United-States,>50K
37,Private,65865,9th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,3493,0,40,United-States,<=50K
80,Private,100626,HS-grad,9,Widowed,Sales,Unmarried,White,Female,3685,1945,35,United-States,<=50K
51,Local-gov,186027,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,40,United-States,<=50K
41,State-gov,26728,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,60,Scotland,<=50K
20,Private,24773,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,43,0,22,United-States,<=50K
21,Private,304239,Assoc-voc,3,Never-married,Other-service,Not-in-family,White,Female,12,0,38,El-Salvador,<=50K
19,Private,222107,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
49,Private,163989,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,31,0,40,United-States,<=50K
50,Self-emp-not-inc,193858,7th-8th,4,Separated,Farming-fishing,Other-relative,White,Male,14,0,30,United-States,<=50K
43,Private,195057,12th,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
47,State-gov,221729,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,7226,0,46,Germany,>50K
49,Self-emp-not-inc,218279,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,22,0,50,United-States,>50K
48,Local-gov,102126,Masters,14,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K
52,State-gov,221359,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,1794,40,Germany,<=50K
23,Private,295009,HS-grad,9,Never-married,Prof-specialty,Unmarried,Other,Female,13,0,45,United-States,<=50K
20,Private,59183,10th,7,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,30,United-States,<=50K
19,?,189742,10th,7,Never-married,?,Own-child,White,Female,18,0,7,United-States,>50K
32,Private,16161,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,11,0,61,United-States,>50K
41,Private,174224,9th,5,Divorced,Other-service,Unmarried,Black,Female,3112,0,31,United-States,<=50K
43,Private,361507,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Private,273249,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,White,Male,27,1870,40,United-States,<=50K
59,Private,150487,Prof-school,16,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,7,0,40,India,>50K
59,Self-emp-not-inc,206686,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,61,United-States,<=50K
35,Local-gov,226318,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,>50K
18,Private,163556,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,8,0,40,United-States,<=50K
28,?,471662,9th,14,Never-married,?,Own-child,Asian-Pac-Islander,Male,3,0,40,United-States,<=50K
50,Private,129159,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,7523,0,45,United-States,>50K
46,Self-emp-not-inc,28163,HS-grad,9,Never-married,Transport-moving,Husband,White,Male,16,0,50,United-States,<=50K
52,Self-emp-inc,134996,Doctorate,15,Widowed,Sales,Not-in-family,White,Male,7910,0,25,United-States,<=50K
45,Local-gov,111735,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,13,United-States,<=50K
65,Private,197321,1st-4th,2,Married-spouse-absent,Craft-repair,Other-relative,Black,Male,4011,0,30,El-Salvador,<=50K
44,Private,138379,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
41,Self-emp-not-inc,167344,10th,6,Married-civ-spouse,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
62,Private,155715,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,49,Mexico,>50K
18,Private,178676,11th,7,Married-civ-spouse,Other-service,Own-child,Black,Male,0,0,40,Dominican-Republic,<=50K
51,Private,95726,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,22,0,59,United-States,<=50K
51,Private,193390,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,14959,0,40,United-States,>50K
52,Private,209466,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Male,24,0,38,United-States,<=50K
44,Private,131359,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,7326,0,37,United-States,<=50K
28,Private,544333,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,11,1807,45,Outlying-US(Guam-USVI-etc),<=50K
47,Local-gov,277395,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,11,0,63,United-States,>50K
35,Private,190507,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,3,0,45,United-States,>50K
46,Private,251858,1st-4th,2,Married-civ-spouse,Other-service,Husband,Black,Male,24,0,27,Mexico,<=50K
45,Self-emp-inc,167899,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,14294,0,50,United-States,>50K
50,Local-gov,121875,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,7497,0,36,United-States,>50K
50,Self-emp-not-inc,146435,HS-grad,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
39,State-gov,172644,Bachelors,13,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,China,<=50K
34,Private,133519,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,8,0,40,?,>50K
50,Federal-gov,292977,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
21,Local-gov,197027,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
30,Private,400246,12th,7,Married-civ-spouse,Priv-house-serv,Wife,White,Female,3719,0,50,United-States,>50K
44,Private,205154,10th,6,Separated,Other-service,Unmarried,White,Male,0,0,36,United-States,<=50K
50,Private,192160,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,51,United-States,>50K
24,Private,109898,11th,5,Never-married,Transport-moving,Not-in-family,White,Male,2,0,9,United-States,<=50K
26,Private,29159,1st-4th,6,Never-married,Other-service,Other-relative,White,Male,3,0,23,Ecuador,<=50K
24,Private,150942,12th,8,Married-civ-spouse,Other-service,Husband,White,Male,14,0,40,Mexico,<=50K
27,Private,240729,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,24,0,51,Thailand,>50K
21,Private,130798,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,20,0,50,United-States,<=50K
24,Private,169915,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,24,United-States,<=50K
37,Private,149568,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,296954,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,3904,0,40,United-States,>50K
32,State-gov,206200,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Self-emp-inc,187036,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
27,Private,177035,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,12,0,36,United-States,<=50K
42,State-gov,166188,Assoc-voc,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,34,United-States,<=50K
41,Local-gov,128235,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,6,0,40,United-States,<=50K
21,Private,103315,11th,7,Never-married,Craft-repair,Own-child,White,Male,32,0,40,United-States,<=50K
29,?,209215,HS-grad,9,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,95459,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
47,Private,176257,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
42,Private,306273,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Mexico,<=50K
79,?,202022,HS-grad,9,Widowed,?,Unmarried,White,Female,3780,0,11,United-States,<=50K
48,Without-pay,78920,HS-grad,9,Separated,Farming-fishing,Not-in-family,White,Male,28,0,30,United-States,<=50K
34,Self-emp-not-inc,86022,Some-college,10,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,25,United-States,<=50K
35,Private,216210,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Private,167630,Some-college,10,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,57,Guatemala,<=50K
39,Private,185775,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,12,0,51,Italy,<=50K
47,Local-gov,200865,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
81,Self-emp-not-inc,163324,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,15738,0,50,United-States,>50K
21,Private,252096,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Female,0,1796,40,United-States,<=50K
20,Self-emp-not-inc,54433,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,8,0,22,United-States,<=50K
17,Private,25519,10th,6,Never-married,Craft-repair,Own-child,White,Male,12,0,30,United-States,<=50K
17,Private,214584,11th,7,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,Dominican-Republic,<=50K
29,Self-emp-inc,204161,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3434,0,58,Iran,>50K
23,Self-emp-not-inc,87283,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3943,0,50,United-States,<=50K
31,Self-emp-inc,175221,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,14524,0,40,?,>50K
36,Private,182298,HS-grad,9,Separated,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K
23,Local-gov,228741,10th,7,Never-married,Other-service,Own-child,Black,Female,3596,0,40,United-States,<=50K
24,Private,326834,Preschool,12,Never-married,Machine-op-inspct,Other-relative,White,Male,3286,0,40,Mexico,<=50K
41,Private,147212,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,44,United-States,<=50K
22,State-gov,165177,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,18,0,40,Portugal,<=50K
31,Federal-gov,52801,12th,11,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,0,0,22,United-States,<=50K
53,Private,266590,Some-college,10,Separated,Handlers-cleaners,Husband,Black,Male,0,0,60,United-States,<=50K
46,Private,78150,Masters,14,Separated,Adm-clerical,Unmarried,White,Male,0,0,44,United-States,<=50K
46,Private,161938,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,Other,Male,0,1804,40,United-States,>50K
52,Local-gov,177453,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,>50K
22,Private,150628,10th,6,Never-married,Other-service,Other-relative,White,Female,8,0,26,United-States,<=50K
54,Private,62921,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,214079,Masters,14,Never-married,Sales,Not-in-family,Other,Male,17,0,44,United-States,<=50K
37,Private,192495,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Poland,>50K
68,Self-emp-inc,167404,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,31,0,50,United-States,<=50K
46,Private,243464,11th,7,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Male,4,0,40,United-States,<=50K
42,Private,155207,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
54,Private,160363,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
55,Self-emp-inc,128919,HS-grad,9,Married-AF-spouse,Prof-specialty,Husband,White,Male,42,0,50,United-States,>50K
48,Private,182157,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,27,0,38,United-States,<=50K
31,Private,501448,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,58,United-States,<=50K
77,Private,202010,Masters,14,Never-married,Prof-specialty,Husband,White,Male,14,0,59,Canada,<=50K
50,Self-emp-not-inc,42772,HS-grad,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,38,0,60,United-States,<=50K
21,Private,209289,11th,7,Separated,Handlers-cleaners,Other-relative,White,Male,20,1728,24,Mexico,<=50K
39,Federal-gov,132825,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,4,0,40,United-States,<=50K
44,Self-emp-inc,358955,HS-grad,4,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,0,40,United-States,<=50K
68,Self-emp-inc,205206,Doctorate,16,Never-married,Prof-specialty,Unmarried,White,Female,14,1825,46,United-States,>50K
17,Local-gov,190131,11th,7,Never-married,?,Own-child,White,Female,0,0,22,United-States,<=50K
50,State-gov,150334,10th,6,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
38,Private,147566,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,19,0,37,?,<=50K
58,Federal-gov,245541,HS-grad,9,Separated,Adm-clerical,Not-in-family,Black,Male,0,0,35,United-States,>50K
47,Private,181550,Some-college,10,Married-civ-spouse,Sales,Wife,Black,Female,2835,0,40,United-States,>50K
46,Self-emp-inc,48560,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,33,0,40,United-States,<=50K
22,?,98273,HS-grad,9,Never-married,?,Own-child,White,Male,19,0,40,United-States,<=50K
46,Private,123702,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,7323,0,46,United-States,<=50K
48,Private,545711,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
19,?,134729,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Female,6,0,23,United-States,<=50K
44,Private,41932,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,50,United-States,<=50K
19,?,381777,11th,7,Never-married,?,Own-child,White,Female,16,0,7,United-States,<=50K
18,Self-emp-inc,222024,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Male,32,0,51,United-States,<=50K
34,Private,93256,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,36,1792,76,Canada,>50K
42,Self-emp-inc,121030,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,14936,0,50,United-States,>50K
39,Private,133562,Assoc-acdm,12,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
55,State-gov,207080,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,19,United-States,<=50K
42,Local-gov,126663,Some-college,10,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
25,Local-gov,104925,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,16,United-States,<=50K
45,Private,533560,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3504,0,44,United-States,>50K
48,?,201905,Masters,14,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
56,Private,198299,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K
21,Private,100926,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,26,1819,22,United-States,<=50K
27,Private,194657,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,14,0,36,United-States,<=50K
33,Private,159166,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,14,0,50,United-States,>50K
48,Private,120958,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,7,0,40,United-States,<=50K
25,Local-gov,265105,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,Private,90414,7th-8th,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,16,0,40,United-States,>50K
22,Private,212944,5th-6th,3,Never-married,Priv-house-serv,Own-child,White,Male,28,0,21,Guatemala,<=50K
20,Private,194453,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
43,Private,224375,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,51,United-States,<=50K
52,Private,178225,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,37,United-States,<=50K
44,Private,169009,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
57,Private,176286,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,1956,69,United-States,<=50K
57,Private,235999,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3556,0,40,United-States,>50K
76,Private,229627,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
22,Private,179488,1st-4th,2,Never-married,Machine-op-inspct,Other-relative,Black,Male,14,0,40,Mexico,<=50K
31,Private,89888,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,Male,0,0,59,United-States,<=50K
40,Private,196074,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,13,0,50,United-States,<=50K
29,Private,46195,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,2,1801,40,United-States,<=50K
38,Private,128777,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,14,0,60,United-States,>50K
43,Private,805243,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
67,?,114535,Assoc-acdm,13,Never-married,Prof-specialty,Own-child,White,Male,6,0,20,United-States,<=50K
45,Private,146461,Some-college,10,Separated,Sales,Not-in-family,White,Female,0,0,44,Mexico,>50K
43,Private,328776,9th,6,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
48,Self-emp-inc,335085,Masters,14,Divorced,Exec-managerial,Husband,White,Male,33,0,61,United-States,>50K
27,Local-gov,244349,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,3580,0,40,United-States,<=50K
42,Federal-gov,268069,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,14930,0,51,United-States,>50K
51,Private,133160,Some-college,10,Never-married,Tech-support,Unmarried,White,Female,2,0,40,United-States,<=50K
54,Federal-gov,397886,Prof-school,6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K
37,Local-gov,107249,Assoc-voc,10,Separated,Adm-clerical,Not-in-family,White,Male,5,0,35,Columbia,<=50K
44,Private,161484,10th,5,Divorced,Transport-moving,Unmarried,Black,Female,0,0,31,Vietnam,<=50K
44,Local-gov,174814,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,59,United-States,>50K
23,Self-emp-not-inc,209883,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K
51,Private,123129,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,12,0,22,United-States,<=50K
25,Private,354916,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
21,State-gov,171590,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,21,United-States,<=50K
52,Local-gov,168318,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
40,Private,157067,Some-college,10,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Male,0,1840,40,Laos,<=50K
55,Private,136133,Some-college,7,Married-civ-spouse,Transport-moving,Husband,Other,Male,4,0,40,United-States,<=50K
50,State-gov,238131,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,0,40,United-States,>50K
