age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
23,unemployed,single,unknown,no,283,no,no,unknown,15,nov,830,1,0,0,unknown,yes
40,blue-collar,single,primary,no,367,no,yes,cellular,29,nov,329,1,189,5,success,yes
36,entrepreneur,married,tertiary,no,252,no,no,cellular,4,feb,114,2,-1,0,unknown,no
43,blue-collar,married,tertiary,no,614,no,no,cellular,24,jul,998,2,0,0,unknown,yes
74,retired,married,primary,no,2998,no,yes,telephone,9,jul,97,8,0,0,unknown,no
60,unemployed,married,secondary,no,411,no,no,telephone,26,jan,193,8,93,1,success,yes
54,technician,married,primary,no,1228,no,no,cellular,8,jun,829,3,-1,3,success,yes
33,admin.,married,secondary,no,3266,no,no,cellular,20,jul,314,1,-1,0,unknown,yes
57,self-employed,single,tertiary,no,6601,no,no,cellular,17,dec,108,2,0,0,unknown,no
50,blue-collar,married,secondary,no,-87,no,no,cellular,5,sep,172,7,97,4,success,yes
74,retired,married,secondary,no,4186,no,no,telephone,4,feb,267,2,181,3,failure,yes
43,management,married,secondary,no,978,yes,yes,unknown,29,jul,76,4,-1,0,unknown,no
33,self-employed,married,secondary,no,26173,yes,no,cellular,16,nov,79,1,0,0,unknown,no
41,management,single,tertiary,no,2779,yes,no,cellular,26,nov,395,3,0,0,unknown,yes
32,entrepreneur,divorced,secondary,no,1212,yes,no,cellular,21,nov,313,6,-1,0,unknown,no
50,technician,married,secondary,no,176,no,no,cellular,6,feb,1032,8,179,4,failure,yes
60,technician,married,secondary,no,2308,yes,no,unknown,20,jun,71,3,-1,0,unknown,no
42,services,married,secondary,no,455,no,no,cellular,31,apr,1103,1,-1,0,unknown,no
70,retired,single,tertiary,no,3452,no,no,cellular,30,mar,427,2,150,1,success,yes
61,entrepreneur,married,primary,no,1148,yes,no,unknown,16,nov,814,1,0,0,unknown,no
40,entrepreneur,married,primary,no,3991,no,no,cellular,29,aug,365,2,0,0,unknown,no
41,services,single,secondary,no,839,yes,no,unknown,20,apr,77,5,0,0,unknown,no
43,blue-collar,divorced,primary,no,211,yes,no,unknown,3,jun,146,5,0,0,unknown,no
32,blue-collar,single,secondary,no,323,yes,no,unknown,20,jun,55,1,-1,0,unknown,no
32,management,single,secondary,no,424,no,no,unknown,4,jun,903,1,-1,0,unknown,yes
25,blue-collar,single,secondary,no,779,yes,no,cellular,13,apr,1089,1,0,0,unknown,no
39,management,married,tertiary,no,98,no,no,unknown,22,jun,954,2,-1,0,unknown,yes
36,management,divorced,tertiary,no,653,yes,yes,unknown,20,nov,646,1,-1,0,unknown,no
32,services,single,secondary,no,1082,yes,no,unknown,6,may,416,3,-1,0,unknown,no
34,services,single,secondary,no,188,yes,yes,cellular,13,may,133,1,-1,0,unknown,no
30,blue-collar,single,unknown,no,135,no,no,unknown,27,jan,332,1,0,0,unknown,no
59,services,divorced,secondary,no,216,yes,no,cellular,15,may,272,2,377,1,failure,no
35,blue-collar,married,secondary,no,1310,yes,no,cellular,20,may,694,2,181,2,success,no
44,entrepreneur,married,tertiary,no,122,no,yes,cellular,18,jul,73,8,-1,0,unknown,no
31,services,single,tertiary,no,1180,no,no,telephone,28,mar,1668,4,-1,0,unknown,yes
38,blue-collar,single,tertiary,no,786,yes,no,unknown,17,may,794,4,-1,4,unknown,yes
39,management,single,primary,no,298,no,yes,unknown,29,jul,111,2,0,0,unknown,no
37,management,single,tertiary,no,135,no,no,cellular,27,sep,68,3,1,0,unknown,yes
47,blue-collar,married,secondary,no,8879,no,no,cellular,4,jun,76,1,-1,0,failure,no
61,blue-collar,married,primary,no,186,no,no,unknown,15,jul,59,3,-1,0,unknown,no
55,blue-collar,single,primary,no,180,yes,yes,cellular,29,apr,106,1,0,1,success,no
53,blue-collar,married,secondary,no,238,yes,no,unknown,28,may,173,12,-1,0,unknown,no
37,blue-collar,married,primary,no,242,yes,no,unknown,11,may,118,5,-1,0,unknown,no
44,blue-collar,single,primary,yes,-76,no,no,cellular,12,jul,269,3,-1,0,unknown,yes
40,management,single,tertiary,no,1226,yes,no,cellular,22,nov,176,1,0,3,failure,no
35,management,married,tertiary,no,-3,no,yes,cellular,16,may,181,2,183,1,success,no
28,services,single,secondary,no,1202,yes,yes,cellular,20,apr,170,3,-1,0,unknown,no
64,services,married,secondary,no,999,no,no,telephone,17,aug,237,7,-1,9,failure,yes
22,management,single,tertiary,no,432,yes,no,cellular,14,may,625,3,-1,0,unknown,yes
42,blue-collar,married,primary,no,1110,yes,no,cellular,31,feb,166,8,0,0,unknown,no
31,blue-collar,single,primary,no,238,no,yes,unknown,16,may,534,2,-1,0,unknown,no
31,management,single,tertiary,no,9079,no,no,cellular,21,jan,71,1,0,0,unknown,no
28,technician,single,secondary,no,349,yes,no,unknown,17,may,308,1,0,0,unknown,no
33,blue-collar,single,secondary,no,1862,yes,no,unknown,30,nov,149,1,0,0,unknown,no
30,admin.,married,secondary,no,375,yes,yes,cellular,21,apr,396,1,0,0,unknown,yes
40,technician,married,secondary,no,463,no,no,cellular,20,mar,595,2,-1,0,unknown,yes
36,unemployed,single,tertiary,no,1120,yes,no,unknown,30,may,177,8,0,0,unknown,no
34,management,married,tertiary,no,772,yes,no,cellular,18,apr,1669,5,0,0,unknown,yes
34,services,single,primary,no,4652,no,no,cellular,27,jul,766,1,0,0,unknown,yes
28,management,single,tertiary,no,115,no,no,cellular,29,nov,236,1,0,0,unknown,yes
58,technician,divorced,primary,no,2406,no,no,unknown,5,jun,411,1,-1,3,success,yes
48,management,married,tertiary,no,5677,no,yes,cellular,4,nov,198,1,-1,0,unknown,yes
44,management,married,secondary,no,2917,yes,no,cellular,30,jul,44,6,0,0,unknown,no
30,management,single,tertiary,no,1101,yes,no,cellular,31,apr,130,1,-1,0,unknown,yes
54,technician,single,unknown,no,619,no,no,unknown,5,jun,335,3,-1,0,unknown,yes
29,management,single,tertiary,no,1061,no,no,cellular,21,aug,383,6,0,0,unknown,no
29,entrepreneur,married,tertiary,no,881,yes,no,unknown,17,apr,593,1,-1,0,unknown,yes
27,blue-collar,single,secondary,no,1890,yes,no,unknown,22,may,368,3,-1,0,unknown,no
38,housemaid,married,unknown,no,258,no,no,cellular,30,jul,43,1,0,0,unknown,no
41,management,single,tertiary,no,1008,yes,no,cellular,18,may,345,4,0,0,unknown,no
39,services,single,tertiary,no,179,no,no,cellular,29,aug,512,2,-1,0,unknown,yes
30,student,single,secondary,no,51,yes,no,cellular,22,mar,331,1,0,0,unknown,no
46,admin.,married,tertiary,no,948,yes,no,unknown,30,may,128,3,-1,0,unknown,no
43,technician,married,secondary,no,8585,yes,no,cellular,22,may,82,3,-1,0,success,no
35,unemployed,single,secondary,no,3353,yes,no,cellular,4,apr,328,2,358,1,other,yes
31,retired,married,secondary,no,468,no,no,cellular,30,jan,167,2,0,0,unknown,yes
35,blue-collar,single,primary,no,1153,yes,no,unknown,28,nov,97,4,0,0,unknown,no
46,entrepreneur,married,tertiary,no,118,yes,yes,cellular,23,nov,426,5,-1,0,unknown,no
50,admin.,married,tertiary,no,3421,no,yes,cellular,5,feb,510,3,100,6,other,yes
33,technician,married,secondary,no,1483,no,no,cellular,22,apr,384,1,-1,0,unknown,yes
74,retired,married,tertiary,no,2917,no,no,cellular,29,sep,1408,5,94,1,success,yes
41,blue-collar,married,secondary,no,333,yes,no,unknown,9,may,245,3,-1,0,unknown,no
58,entrepreneur,divorced,secondary,no,6408,yes,no,cellular,14,feb,134,2,-1,0,other,no
40,management,single,tertiary,no,655,no,no,cellular,18,sep,1087,3,196,1,success,yes
53,retired,divorced,secondary,no,9,yes,no,cellular,23,apr,60,1,182,5,failure,yes
27,blue-collar,married,primary,no,648,yes,no,cellular,27,feb,409,2,322,4,other,yes
56,unknown,married,tertiary,no,1311,no,no,telephone,30,nov,959,3,-1,0,unknown,yes
39,blue-collar,single,unknown,no,223,yes,no,unknown,12,may,129,1,0,0,unknown,no
33,student,married,secondary,no,4917,no,no,cellular,4,oct,464,6,0,0,unknown,yes
66,unemployed,married,unknown,no,11909,no,no,cellular,21,dec,243,3,100,3,success,yes
24,management,single,tertiary,no,289,no,no,cellular,20,aug,416,1,184,2,success,no
53,entrepreneur,married,primary,no,1160,no,no,unknown,5,jun,251,1,-1,0,unknown,yes
48,entrepreneur,divorced,secondary,yes,-329,yes,no,unknown,22,jun,280,1,-1,0,unknown,no
33,entrepreneur,single,secondary,no,2040,yes,yes,unknown,20,may,45,1,0,0,unknown,no
42,management,divorced,tertiary,no,515,yes,no,cellular,21,jul,266,19,-1,0,unknown,no
42,retired,married,tertiary,no,3760,no,no,cellular,5,mar,243,1,188,4,success,yes
35,management,married,tertiary,no,-32,no,no,telephone,29,jul,152,1,-1,0,unknown,yes
42,technician,single,primary,no,299,no,no,cellular,30,feb,489,1,190,4,success,yes
33,self-employed,married,secondary,no,1418,no,no,telephone,19,jul,140,4,-1,0,unknown,no
29,blue-collar,single,secondary,yes,108,yes,no,unknown,8,may,144,3,0,0,unknown,no
34,management,married,tertiary,no,1623,no,no,cellular,6,sep,744,1,-1,0,unknown,yes
32,self-employed,divorced,secondary,no,7200,no,no,cellular,18,aug,427,3,0,0,unknown,yes
52,entrepreneur,married,secondary,no,1482,yes,no,cellular,21,jun,66,1,-1,0,unknown,no
45,retired,divorced,primary,no,497,no,no,telephone,14,apr,356,4,365,7,other,no
60,retired,single,unknown,no,461,no,no,unknown,11,dec,73,3,-1,0,unknown,yes
46,technician,married,secondary,yes,19875,yes,no,cellular,21,jul,304,7,317,3,unknown,no
44,unemployed,married,primary,no,6,yes,yes,cellular,14,aug,116,5,-1,0,unknown,no
32,services,married,secondary,no,2917,no,no,unknown,7,jun,273,1,-1,0,unknown,no
74,retired,married,secondary,no,12013,no,no,telephone,30,oct,117,1,94,1,failure,yes
41,management,single,tertiary,no,9,no,no,cellular,23,apr,340,1,309,6,other,yes
31,blue-collar,single,tertiary,no,752,yes,no,cellular,13,may,205,6,396,4,other,no
41,management,single,tertiary,no,1579,yes,no,cellular,22,aug,984,3,-1,0,unknown,yes
33,self-employed,single,tertiary,no,688,no,no,cellular,16,mar,441,3,92,2,success,yes
36,management,single,tertiary,no,-264,yes,no,cellular,26,apr,308,1,-1,0,unknown,yes
49,technician,married,secondary,no,246,no,no,cellular,31,jul,785,8,0,0,unknown,no
25,blue-collar,married,secondary,no,608,no,yes,cellular,20,jul,40,3,0,0,unknown,no
43,management,divorced,tertiary,no,289,yes,yes,cellular,23,nov,33,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,377,yes,no,telephone,22,apr,56,5,-1,0,unknown,no
39,technician,single,secondary,no,3752,no,no,cellular,21,nov,81,1,1,0,unknown,yes
40,student,divorced,primary,yes,-70,no,no,cellular,26,aug,694,2,0,0,unknown,yes
41,self-employed,divorced,secondary,no,1102,no,no,cellular,16,nov,229,1,192,3,other,yes
32,services,married,secondary,no,4950,no,no,cellular,31,apr,298,3,-1,0,unknown,yes
34,blue-collar,married,tertiary,no,652,no,yes,cellular,6,apr,62,1,379,1,failure,yes
47,management,married,tertiary,no,272,no,no,cellular,14,aug,649,6,-1,0,unknown,yes
36,services,married,secondary,no,711,no,no,unknown,11,jul,281,1,-1,0,unknown,yes
44,blue-collar,married,primary,no,324,no,yes,cellular,28,jul,69,5,0,0,unknown,no
31,self-employed,single,tertiary,no,671,no,no,cellular,21,nov,72,1,98,2,success,yes
34,blue-collar,married,secondary,no,1150,yes,yes,cellular,22,may,85,1,1,0,unknown,no
25,student,single,unknown,no,444,no,no,telephone,25,apr,422,3,0,0,unknown,yes
27,management,single,tertiary,no,52,no,no,cellular,30,jun,439,1,99,1,success,yes
43,admin.,single,tertiary,no,2720,no,no,cellular,5,sep,271,1,93,3,success,yes
33,blue-collar,married,primary,no,495,yes,no,cellular,15,may,125,5,-1,0,unknown,no
28,management,single,tertiary,no,149,no,no,cellular,15,may,522,1,0,4,unknown,yes
38,services,divorced,unknown,no,442,yes,no,unknown,21,may,213,3,0,0,unknown,no
61,blue-collar,married,primary,no,51,no,no,telephone,5,mar,138,1,551,4,failure,no
60,blue-collar,married,primary,no,257,yes,no,telephone,14,jan,164,7,-1,0,unknown,no
36,admin.,divorced,secondary,yes,3423,yes,yes,cellular,15,may,212,1,335,1,failure,yes
20,student,single,tertiary,no,1707,no,no,cellular,15,apr,678,1,110,1,success,yes
38,management,single,tertiary,no,296,yes,no,unknown,22,jun,929,1,-1,0,unknown,yes
27,blue-collar,single,secondary,no,733,no,no,cellular,16,nov,129,1,550,2,failure,no
33,admin.,married,tertiary,no,273,yes,no,cellular,20,nov,143,3,319,3,failure,no
34,student,single,secondary,no,551,yes,no,cellular,7,feb,226,1,95,3,success,yes
52,technician,married,tertiary,no,483,no,no,telephone,20,feb,74,11,-1,0,unknown,no
37,blue-collar,single,secondary,no,257,yes,yes,unknown,8,jun,135,2,-1,0,unknown,no
48,management,divorced,tertiary,yes,-82,yes,no,cellular,14,jul,382,1,-1,0,unknown,no
41,blue-collar,single,tertiary,no,911,no,no,unknown,30,may,111,1,0,0,unknown,no
38,admin.,married,secondary,no,196,yes,no,unknown,29,may,210,3,-1,0,unknown,no
31,blue-collar,single,unknown,no,2870,yes,no,cellular,19,may,38,1,142,4,failure,yes
33,admin.,single,tertiary,no,861,yes,no,cellular,20,jul,83,4,0,0,unknown,no
46,blue-collar,divorced,secondary,no,557,yes,no,cellular,17,apr,724,4,-1,0,unknown,no
37,management,married,tertiary,no,905,yes,no,cellular,17,feb,698,3,0,0,unknown,no
33,technician,single,tertiary,no,2493,no,no,cellular,22,apr,359,3,96,3,success,yes
38,admin.,single,secondary,no,564,yes,no,cellular,30,may,1011,4,673,1,failure,no
36,admin.,single,secondary,no,117,yes,no,cellular,17,jul,73,1,0,0,unknown,no
45,management,single,tertiary,no,-54,yes,no,cellular,29,jul,1289,2,0,0,unknown,yes
32,unemployed,single,secondary,no,1048,yes,no,cellular,16,apr,367,1,201,3,failure,yes
47,blue-collar,married,primary,no,1039,yes,no,telephone,30,jul,157,5,-1,0,unknown,no
38,admin.,married,secondary,no,14355,yes,no,cellular,19,may,220,1,637,2,failure,no
54,retired,married,tertiary,no,570,no,no,cellular,20,feb,288,3,-1,0,unknown,yes
45,technician,married,primary,no,-8,yes,no,cellular,25,apr,961,3,0,0,unknown,no
26,services,single,secondary,no,962,yes,no,cellular,17,apr,1030,2,190,1,failure,no
47,blue-collar,married,primary,no,134,yes,yes,telephone,9,feb,110,1,0,0,failure,no
50,technician,married,secondary,no,207,yes,no,unknown,20,may,132,2,0,0,unknown,no
26,management,single,tertiary,no,4755,no,no,telephone,31,mar,395,2,-1,0,unknown,no
33,blue-collar,single,secondary,no,576,yes,no,cellular,15,apr,669,3,358,3,failure,no
43,entrepreneur,married,unknown,no,33,no,no,cellular,15,jan,498,2,89,1,success,yes
30,blue-collar,single,unknown,no,294,yes,no,unknown,20,may,403,1,-1,0,unknown,no
43,services,divorced,unknown,no,-133,no,no,cellular,19,feb,370,1,-1,0,unknown,yes
39,blue-collar,single,tertiary,no,1486,no,no,cellular,30,nov,72,3,-1,0,unknown,no
31,management,single,tertiary,no,2699,yes,no,telephone,17,apr,162,2,187,1,success,yes
62,management,married,tertiary,no,105,yes,no,unknown,27,may,118,3,-1,0,unknown,no
31,admin.,married,secondary,no,5460,yes,no,cellular,20,feb,1059,1,-1,0,unknown,yes
37,services,single,secondary,no,6262,yes,no,cellular,23,oct,480,3,190,1,success,no
47,unemployed,married,primary,no,2397,no,no,cellular,18,apr,861,1,184,2,success,yes
48,management,divorced,tertiary,no,364,yes,no,unknown,13,aug,188,3,0,0,unknown,no
24,student,single,secondary,no,1377,yes,no,cellular,20,nov,1046,2,192,1,failure,yes
24,services,single,secondary,no,1259,no,no,cellular,20,jun,1014,4,0,0,unknown,yes
32,blue-collar,divorced,primary,no,262,no,no,cellular,20,apr,473,3,0,0,unknown,yes
34,blue-collar,married,unknown,no,449,yes,no,unknown,29,may,105,2,-1,0,unknown,no
34,management,single,tertiary,no,209,yes,no,cellular,12,jul,112,7,0,0,unknown,no
58,blue-collar,married,primary,no,212,no,no,unknown,12,jul,189,6,-1,0,unknown,no
25,admin.,single,secondary,no,334,yes,no,unknown,19,may,181,1,0,0,unknown,no
46,management,divorced,tertiary,yes,585,no,no,cellular,20,jul,869,1,-1,0,unknown,yes
32,blue-collar,single,secondary,no,4670,yes,no,cellular,17,apr,426,1,371,1,other,yes
45,services,married,primary,yes,-34,yes,no,cellular,9,may,766,2,130,3,unknown,yes
40,management,single,tertiary,no,1378,yes,no,cellular,16,feb,1068,1,141,3,failure,yes
56,management,married,tertiary,no,2933,no,no,cellular,18,mar,1239,1,-1,0,unknown,yes
50,blue-collar,married,secondary,no,2492,yes,no,cellular,16,feb,264,1,85,2,success,no
57,services,married,primary,no,216,yes,no,unknown,3,jun,409,1,-1,0,unknown,no
34,technician,married,tertiary,no,1326,yes,no,cellular,15,nov,146,2,190,2,failure,no
41,technician,single,tertiary,no,188,no,no,unknown,21,may,1679,19,-1,0,unknown,yes
34,admin.,divorced,secondary,no,392,yes,no,cellular,20,may,380,1,-1,0,unknown,no
35,management,married,tertiary,no,1551,no,no,cellular,16,may,851,2,-1,0,unknown,yes
34,management,married,tertiary,no,-605,no,no,cellular,31,jul,415,3,0,0,unknown,no
40,blue-collar,single,secondary,no,190,yes,no,cellular,16,may,148,2,358,1,failure,no
36,management,married,tertiary,no,1541,yes,no,cellular,4,nov,271,3,139,7,success,yes
31,management,single,tertiary,no,1299,no,no,cellular,10,jan,151,3,192,5,other,yes
42,entrepreneur,married,tertiary,yes,-2122,no,yes,unknown,2,jun,1013,2,-1,0,unknown,no
33,blue-collar,single,secondary,no,1048,yes,no,cellular,23,may,1012,1,0,0,unknown,yes
68,retired,divorced,primary,no,2371,no,no,cellular,26,mar,186,4,187,3,success,yes
61,retired,married,secondary,no,19,yes,yes,unknown,5,may,103,7,-1,0,unknown,no
36,blue-collar,divorced,secondary,no,1574,no,no,telephone,31,jul,130,2,-1,0,unknown,no
58,services,divorced,secondary,no,876,no,no,cellular,20,aug,1080,2,-1,0,unknown,yes
31,services,single,secondary,no,329,yes,no,unknown,11,may,104,1,0,0,unknown,no
30,entrepreneur,married,tertiary,no,1164,yes,yes,telephone,29,sep,107,8,-1,0,unknown,no
44,entrepreneur,divorced,tertiary,no,130,yes,no,cellular,16,may,366,1,-1,0,unknown,no
56,retired,married,unknown,no,39,no,no,telephone,29,mar,419,8,-1,0,unknown,no
32,management,single,tertiary,no,1164,no,no,cellular,22,apr,544,1,0,0,unknown,yes
30,blue-collar,married,primary,no,104,no,no,cellular,14,jul,298,4,-1,0,unknown,no
30,admin.,married,secondary,no,1529,no,yes,unknown,4,jun,14,1,-1,0,unknown,no
33,admin.,single,secondary,no,1018,yes,no,cellular,16,jul,168,1,-1,0,unknown,no
40,admin.,single,secondary,no,18,yes,no,cellular,20,feb,357,1,-1,0,unknown,yes
30,student,single,unknown,no,3504,no,no,unknown,13,may,365,1,0,0,unknown,yes
31,technician,single,secondary,no,1651,yes,no,cellular,20,nov,731,1,0,0,unknown,yes
32,self-employed,single,tertiary,no,1085,no,no,cellular,17,apr,217,2,98,4,success,yes
41,blue-collar,divorced,secondary,no,317,yes,no,cellular,16,may,1842,1,-1,0,unknown,yes
44,services,married,secondary,no,3768,yes,no,cellular,12,apr,724,3,347,3,other,yes
30,blue-collar,married,secondary,no,290,no,no,cellular,5,dec,1528,1,142,3,success,yes
31,student,single,unknown,no,451,no,no,telephone,25,may,860,2,366,2,other,yes
37,blue-collar,married,secondary,no,211,yes,no,unknown,10,may,330,1,-1,0,unknown,no
43,entrepreneur,divorced,tertiary,no,9320,yes,yes,cellular,30,may,131,1,0,0,unknown,no
38,unemployed,divorced,secondary,no,9718,no,no,cellular,8,jul,1171,3,0,0,unknown,yes
74,retired,divorced,secondary,no,2689,no,yes,cellular,16,sep,681,1,-1,0,unknown,yes
41,unknown,married,unknown,no,148,no,no,cellular,29,jul,419,2,-1,0,unknown,yes
29,management,single,tertiary,no,367,no,no,cellular,8,jun,149,1,153,3,success,no
28,entrepreneur,divorced,tertiary,no,411,yes,no,cellular,20,may,1077,3,-1,0,unknown,yes
37,blue-collar,single,secondary,no,337,yes,no,cellular,12,may,502,2,-1,0,unknown,no
50,management,divorced,secondary,no,307,no,no,cellular,9,jul,64,4,0,0,unknown,no
38,services,single,primary,no,9165,yes,no,unknown,12,may,161,2,0,0,unknown,no
31,management,single,tertiary,no,1204,no,no,cellular,14,aug,418,2,101,4,success,yes
35,blue-collar,single,secondary,no,2418,yes,no,cellular,20,nov,742,2,0,0,unknown,yes
35,admin.,married,secondary,no,2790,no,no,unknown,23,jun,176,2,0,1,failure,no
27,admin.,single,secondary,no,51,no,no,unknown,25,aug,436,2,0,0,unknown,no
54,entrepreneur,married,secondary,no,1401,yes,no,unknown,3,jun,293,2,-1,0,unknown,yes
54,technician,married,secondary,no,1093,yes,no,cellular,22,nov,279,1,-1,0,unknown,no
54,entrepreneur,married,secondary,no,5305,yes,no,cellular,9,apr,36,2,-1,0,unknown,no
57,unemployed,married,tertiary,no,1145,no,no,cellular,3,oct,1062,2,0,0,success,yes
40,self-employed,single,unknown,no,870,yes,no,unknown,22,jun,312,2,0,0,unknown,yes
46,entrepreneur,married,secondary,no,1665,yes,no,unknown,31,may,586,1,-1,0,unknown,no
59,self-employed,married,tertiary,no,2920,no,no,cellular,23,apr,637,3,-1,0,unknown,yes
81,retired,married,primary,no,246,no,no,telephone,15,dec,365,3,-1,0,unknown,yes
53,entrepreneur,divorced,secondary,no,85,yes,no,unknown,10,may,109,1,-1,0,unknown,no
69,self-employed,single,tertiary,no,1999,no,no,cellular,19,sep,1273,1,100,6,success,yes
42,services,single,tertiary,no,663,yes,no,cellular,20,nov,291,1,-1,0,unknown,no
35,technician,single,secondary,no,3748,yes,no,cellular,21,apr,87,2,189,4,other,no
32,blue-collar,single,secondary,no,142,no,no,cellular,28,apr,417,2,197,3,other,no
60,entrepreneur,married,primary,no,582,no,no,telephone,30,jan,111,2,0,0,unknown,no
40,technician,married,secondary,no,1355,yes,no,cellular,23,oct,125,4,660,1,unknown,no
42,entrepreneur,divorced,secondary,no,270,yes,no,unknown,7,may,26,3,-1,0,unknown,no
28,management,single,tertiary,no,802,yes,yes,unknown,13,may,2,5,-1,0,unknown,no
34,blue-collar,divorced,tertiary,yes,-194,yes,no,cellular,21,jun,158,1,0,0,unknown,yes
45,blue-collar,married,primary,no,258,no,no,telephone,30,jul,90,5,0,0,unknown,no
49,retired,married,tertiary,no,4817,no,no,cellular,10,jan,287,1,-1,0,unknown,yes
52,management,married,primary,no,158,no,no,cellular,30,aug,66,4,-1,0,unknown,no
44,unemployed,married,secondary,no,196,yes,yes,cellular,19,jul,91,6,-1,0,unknown,no
51,housemaid,married,primary,no,406,no,no,telephone,30,jul,630,8,0,0,unknown,yes
57,admin.,married,secondary,no,835,no,no,telephone,21,apr,971,7,-1,0,unknown,no
46,technician,married,tertiary,yes,-156,no,yes,cellular,2,may,55,2,-1,0,unknown,no
41,services,single,tertiary,no,254,no,no,unknown,19,jul,95,5,-1,0,unknown,no
32,retired,single,tertiary,no,673,yes,no,telephone,30,sep,2,1,0,0,unknown,yes
42,blue-collar,single,secondary,no,1248,yes,no,cellular,19,nov,303,1,290,1,failure,yes
41,student,single,secondary,no,291,yes,no,cellular,28,may,830,3,0,0,unknown,yes
54,retired,married,secondary,no,1643,no,no,telephone,12,jul,387,2,323,1,success,no
42,management,single,tertiary,no,1274,no,no,unknown,11,apr,1013,3,-1,0,unknown,yes
38,entrepreneur,single,secondary,no,186,yes,yes,cellular,21,nov,66,1,-1,0,unknown,no
32,admin.,married,secondary,no,477,yes,no,unknown,22,may,96,1,0,0,unknown,no
26,blue-collar,single,primary,no,296,no,no,telephone,31,aug,115,2,0,0,unknown,no
56,housemaid,married,tertiary,no,80,yes,no,unknown,6,apr,384,2,0,0,unknown,no
50,blue-collar,divorced,primary,no,77,yes,no,unknown,29,may,276,3,-1,0,unknown,no
45,entrepreneur,married,primary,no,229,no,no,cellular,22,jul,69,20,-1,0,unknown,no
20,student,single,secondary,no,724,yes,no,cellular,22,oct,327,2,99,1,failure,yes
27,services,single,secondary,no,433,yes,no,cellular,15,may,309,2,327,4,failure,no
33,admin.,married,secondary,no,228,no,no,unknown,30,jul,85,2,0,0,unknown,no
38,blue-collar,single,secondary,no,912,yes,no,cellular,29,jul,263,5,-1,0,unknown,no
33,blue-collar,divorced,primary,no,261,no,no,cellular,19,mar,299,4,285,1,failure,no
28,self-employed,single,tertiary,no,508,no,no,cellular,31,mar,238,3,-1,0,unknown,no
42,management,married,tertiary,no,6970,no,no,cellular,18,oct,1173,1,0,0,unknown,yes
38,management,married,unknown,no,2445,no,no,unknown,23,jun,537,2,-1,0,unknown,no
30,technician,married,primary,no,843,yes,no,unknown,16,may,69,6,0,0,unknown,no
50,management,married,tertiary,no,922,yes,no,cellular,23,feb,738,6,-1,0,unknown,yes
50,entrepreneur,married,primary,no,218,yes,yes,unknown,21,jul,1738,5,-1,0,unknown,no
34,blue-collar,single,unknown,no,64,no,no,unknown,13,jun,405,2,0,0,unknown,no
78,retired,married,secondary,no,4803,no,no,cellular,11,dec,807,2,-1,0,unknown,yes
41,blue-collar,divorced,secondary,no,163,no,yes,unknown,6,feb,212,2,-1,0,unknown,no
74,retired,married,unknown,no,336,no,no,cellular,10,jul,652,1,-1,0,unknown,yes
32,unemployed,single,primary,no,522,no,no,cellular,4,jun,262,3,101,1,failure,yes
32,services,single,unknown,no,344,no,no,cellular,13,jan,101,1,185,3,failure,yes
29,unemployed,single,unknown,no,40,yes,no,unknown,14,jun,256,1,0,0,unknown,yes
31,technician,single,secondary,no,56,no,no,unknown,29,may,1396,4,0,0,unknown,no
34,unemployed,divorced,secondary,no,380,yes,no,cellular,18,may,622,1,0,0,unknown,no
34,admin.,single,secondary,no,882,yes,no,cellular,22,apr,137,1,191,5,failure,yes
30,entrepreneur,single,tertiary,no,202,yes,yes,unknown,20,jul,85,1,0,0,unknown,no
36,entrepreneur,single,secondary,no,128,no,no,unknown,27,may,274,3,0,0,unknown,no
57,entrepreneur,married,secondary,no,250,no,yes,telephone,30,jul,83,2,-1,0,other,no
40,blue-collar,divorced,primary,no,64,yes,no,unknown,15,may,128,3,324,1,failure,no
42,self-employed,single,tertiary,no,694,no,no,telephone,25,mar,350,1,-1,0,unknown,yes
41,blue-collar,single,secondary,no,816,yes,no,unknown,21,may,131,1,-1,0,unknown,no
38,management,divorced,tertiary,no,10184,yes,no,cellular,21,apr,1367,2,-1,0,unknown,yes
37,management,married,tertiary,no,359,yes,no,cellular,4,feb,365,1,190,3,failure,yes
61,entrepreneur,married,tertiary,no,-273,yes,no,unknown,3,jul,396,1,-1,0,unknown,no
58,retired,married,primary,no,1290,no,no,unknown,20,jun,445,1,-1,0,unknown,no
35,management,single,secondary,no,1176,yes,no,cellular,21,mar,265,1,164,3,other,yes
61,blue-collar,married,primary,no,179,yes,no,unknown,17,may,100,22,0,0,unknown,no
52,management,married,secondary,no,88,yes,no,unknown,14,may,399,6,0,0,unknown,no
40,management,married,secondary,no,1259,no,no,unknown,24,oct,1526,2,-1,0,unknown,yes
59,management,divorced,tertiary,no,-67,no,no,unknown,13,may,142,5,-1,0,unknown,yes
30,blue-collar,married,secondary,no,377,yes,yes,cellular,15,jul,62,1,335,4,failure,no
31,blue-collar,single,tertiary,no,341,yes,no,cellular,12,apr,262,2,585,2,failure,no
32,technician,single,secondary,no,206,yes,no,unknown,6,sep,1019,1,0,0,unknown,yes
34,retired,married,primary,no,4268,yes,no,cellular,16,jan,340,1,360,3,success,no
